id,vantage,run,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,nombres_rastreo,cmp,banner,ax_violaciones,ax_nodos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,fecha
50,EC,1,mundo,CUHK,HK,https://www.cuhk.edu.hk/english/index.html,true,,The Chinese University of Hong Kong,en,1,1,20,11,__utma __utmc __utmz __utmt __utmb _ga _ga_3VWFFZCDJ6 _fbp fr _clck _clsk,,0,6,50,6,11,33,36,12,0,2,ninguno,1,2026-09-14T21:56:58.117Z
51,EC,1,mundo,CMU,US,https://www.cmu.edu,true,,Carnegie Mellon University | CMU,en,1,1,18,8,_ga _gcl_au _clck test_cookie _ga_1XQYSMEBVE _clsk MUID MUID,OneTrust,1,2,3,1,0,2,2,1,0,0,ninguno,5,2026-09-14T21:57:09.092Z
52,EC,1,mundo,Wisconsin,US,https://www.wisc.edu,true,,University of Wisconsin–Madison,en,1,1,6,4,_ga_D04HXCEERG _ga _ga _ga_PLJ9E3ZY82,,1,1,45,0,0,45,45,0,0,0,AA,2,2026-09-14T21:57:15.863Z
53,EC,1,mundo,USTC,CN,https://en.ustc.edu.cn,true,,University of Science and Technology of China,,1,1,5,3,Hm_lvt_1c599d6edf63923fd73ae82fd7293a24 Hm_lpvt_1c599d6edf63923fd73ae82fd7293a24 HMACCOUNT,,0,5,12,11,1,0,3,7,1,1,ninguno,2,2026-09-14T21:57:26.890Z
54,EC,1,mundo,WUSTL,US,https://washu.edu,true,,Home | WashU,en-US,1,1,14,12,_ga_T94ZQ4ENLH _ga utag_main__sn utag_main__se utag_main__ss utag_main__st utag_main_ses_id utag_main__pn utag_main_v_id utag_main_dc_visit utag_main_dc_event utag_main_dc_region,,0,3,25,5,0,20,20,4,0,1,ninguno,5,2026-09-14T21:57:35.939Z
55,EC,1,mundo,Monash,AU,https://www.monash.edu,true,,Monash University | Study at Monash Uni | Melbourne,en,1,1,12,3,YSC VISITOR_INFO1_LIVE utag_main,,1,2,18,0,1,17,18,0,0,0,A,3,2026-09-14T21:57:44.294Z
56,EC,1,mundo,SNU,KR,https://en.snu.ac.kr,true,,Seoul National University,en,1,1,3,2,_ga_PVQ4G3Z4TR _ga,,0,3,22,0,14,8,22,0,0,0,A,3,2026-09-14T21:57:58.811Z
57,EC,1,mundo,Heidelberg,DE,https://www.uni-heidelberg.de/en,true,,Heidelberg University,en,1,1,2,0,,,0,2,83,1,0,82,82,0,0,1,ninguno,2,2026-09-14T21:58:06.791Z
58,EC,1,mundo,HKUST,HK,https://hkust.edu.hk/,true,,The Hong Kong University of Science and Technology ｜World's Top 50 Universities｜Leading Research Excellence,en,1,1,4,4,_gid _gat_UA-126519042-1 _ga_472DPMG63L _ga,,0,7,17,14,2,1,10,5,0,2,ninguno,4,2026-09-14T21:58:17.019Z
59,EC,1,mundo,Karolinska,SE,https://ki.se/en,true,,Karolinska Institutet - a medical university,en,1,1,1,0,,,0,1,2,2,0,0,2,0,0,0,ninguno,3,2026-09-14T21:58:28.621Z
60,EC,1,mundo,TU Delft,NL,https://www.tudelft.nl/en/,true,,Delft University of Technology | TU Delft | Challenge. Change. Impact!,en,1,1,1,0,,Cookiebot,1,3,21,0,20,1,18,3,0,0,A,2,2026-09-14T21:58:38.675Z
