id,vantage,run,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,nombres_rastreo,cmp,banner,ax_violaciones,ax_nodos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,fecha
17,EU,1,mundo,Peking,CN,https://english.pku.edu.cn,true,,Peking University,,1,1,0,0,,,0,5,19,18,1,0,2,14,1,2,ninguno,3,2026-08-15T20:17:50.192Z
18,EU,1,mundo,Johns Hopkins,US,https://www.jhu.edu,true,,Johns Hopkins University,en,1,1,8,4,_ga_TSX9K66082 _ga _ga_8031WYVC9V nmstat,,0,3,8,6,0,2,3,5,0,0,ninguno,4,2026-08-15T20:17:59.661Z
19,EU,1,mundo,Columbia,US,https://www.columbia.edu,true,,Columbia University in the City of New York,en,1,1,15,6,YSC VISITOR_INFO1_LIVE _ga_09H1KYXPLX _ga _gid _gat_gtag_UA_18290390_1,,1,4,52,2,6,44,51,0,0,1,ninguno,1,2026-08-15T20:18:08.939Z
20,EU,1,mundo,Toronto,CA,https://www.utoronto.ca,true,,University of Toronto,en,1,1,4,4,_gcl_au _ga _ga_0X74MN6XS3 IDE,,0,1,19,0,0,19,19,0,0,0,AA,3,2026-08-15T20:18:17.254Z
21,EU,1,mundo,UCLA,US,https://www.ucla.edu,true,,A World Leader in Education and Research Excellence | UCLA,en,1,1,7,2,YSC VISITOR_INFO1_LIVE,,0,1,48,0,0,48,48,0,0,0,AA,3,2026-08-15T20:18:26.722Z
22,EU,1,mundo,NUS,SG,https://nus.edu.sg,true,,NUS - National University of Singapore,,1,1,7,2,_ga _ga_2T8KTSDET6,,1,7,60,24,21,15,36,23,1,0,ninguno,2,2026-08-15T20:18:41.349Z
23,EU,1,mundo,U Tokyo,JP,https://www.u-tokyo.ac.jp/en/,true,,The University of Tokyo,en,1,1,2,2,_ga_DWSZ09TFCH _ga,,0,8,28,11,6,11,15,3,0,10,ninguno,3,2026-08-15T20:19:03.852Z
24,EU,1,mundo,TUM,DE,https://www.tum.de/en/,true,,Technical University of Munich: The Entrepreneurial University - TUM,en-US,1,1,0,0,,,0,1,23,0,0,23,23,0,0,0,AA,5,2026-08-15T20:19:13.063Z
25,EU,1,mundo,Melbourne,AU,https://www.unimelb.edu.au,true,,The University of Melbourne - Australia's #1 Ranked University,en,1,1,32,16,utag_main__ss utag_main__st utag_main_ses_id s_nr30 s_tslv s_inv s_ips utag_main_v_id _ga_YE8SEG9T0S _ga _ga_J6RRCK6F9V _ga_L55G410M0Q AMCV_0BFB1E5866E1D2E70A495C3B%40AdobeOrg s_tp s_ppv s_plt,,1,1,1,1,0,0,1,0,0,0,ninguno,4,2026-08-15T20:19:23.312Z
26,EU,1,mundo,Edinburgh,GB,https://www.ed.ac.uk,true,,The University of Edinburgh,en,1,1,0,0,,,0,2,37,1,0,36,37,0,0,0,ninguno,3,2026-08-15T20:19:34.971Z
27,EU,1,mundo,EPFL,CH,https://www.epfl.ch/en/,true,,EPFL,en-GB,1,1,2,2,_ga_N6BF9H5G73 _ga,,1,3,101,1,85,15,100,1,0,0,ninguno,4,2026-08-15T20:19:43.853Z
28,EU,1,mundo,Michigan,US,https://umich.edu,true,,University of Michigan,en,1,1,2,0,,,0,2,13,0,5,8,8,5,0,0,A,3,2026-08-15T20:19:51.201Z
29,EU,1,mundo,Northwestern,US,https://www.northwestern.edu,true,,Northwestern University,en,1,1,9,0,,CookieYes,1,0,0,0,0,0,0,0,0,0,AAA,3,2026-08-15T20:20:01.583Z
30,EU,1,mundo,Fudan,CN,https://www.fudan.edu.cn/en/,true,,Fudan University,,1,1,0,0,,,0,6,44,18,3,23,40,3,1,0,ninguno,3,2026-08-15T20:20:16.760Z
31,EU,1,mundo,PSL,FR,https://www.psl.eu/en,true,,PSL University | PSL,en,1,1,1,0,,,1,5,25,8,12,5,16,8,0,1,ninguno,4,2026-08-15T20:20:29.522Z
32,EU,1,mundo,HKU,HK,https://www.hku.hk,true,,The University of Hong Kong (HKU),en,1,1,11,10,__utma __utmc __utmz __utmt __utmb _ga_ZHLLDTLTMG _ga _hjSessionUser_1966860 _hjSession_1966860 _fbp,,0,8,27,13,14,0,15,1,0,11,ninguno,4,2026-08-15T20:20:43.117Z
33,EU,1,mundo,Zhejiang,CN,https://www.zju.edu.cn/english/,true,,Zhejiang University (ZJU),en,1,1,1,0,,,0,3,14,13,1,0,2,12,0,0,ninguno,3,2026-08-15T20:20:56.767Z
34,EU,1,mundo,NYU,US,https://www.nyu.edu,true,,ERROR: The request could not be satisfied,,0,1,0,0,,,0,1,1,1,0,0,0,0,1,0,ninguno,0,2026-08-15T20:21:03.128Z
35,EU,1,mundo,SJTU,CN,https://www.sjtu.edu.cn,true,,上海交通大学中文主页门户网站,zh-Hans,1,1,0,0,,,0,5,48,5,5,38,47,0,0,1,ninguno,2,2026-08-15T20:21:24.923Z
36,EU,1,mundo,KCL,GB,https://www.kcl.ac.uk,true,,King's College London,en-GB,1,1,2,0,,OneTrust,1,2,41,1,0,40,40,0,0,1,ninguno,3,2026-08-15T20:21:32.909Z
37,EU,1,mundo,UCSD,US,https://www.ucsd.edu,true,,University of California San Diego,en,1,1,22,10,_ga_ZBPHLZYTS4 _ga _gcl_au YSC VISITOR_INFO1_LIVE _ttp _tt_enable_cookie _ttp _hjSessionUser_3662797 _hjSession_3662797,,0,3,44,2,7,35,35,7,0,2,ninguno,4,2026-08-15T20:21:47.800Z
38,EU,1,mundo,LMU,DE,https://www.lmu.de,true,,Startseite - LMU München,de,1,1,0,0,,,0,1,9,0,0,9,9,0,0,0,AA,4,2026-08-15T20:21:57.795Z
39,EU,1,mundo,Duke,US,https://www.duke.edu,true,,"Duke University - Fueled by creativity, informed by scholarship",en-US,1,1,7,2,YSC VISITOR_INFO1_LIVE,,1,1,7,0,0,7,7,0,0,0,AA,3,2026-08-15T20:22:12.165Z
40,EU,1,mundo,Manchester,GB,https://www.manchester.ac.uk,true,,The University of Manchester,en,1,1,1,0,,OneTrust,1,1,1,1,0,0,0,0,0,1,ninguno,1,2026-08-15T20:22:21.095Z
41,EU,1,mundo,UBC,CA,https://www.ubc.ca,true,,The University of British Columbia,en-ca,1,1,8,4,_gcl_au _ga_Q74JQJCYJK _ga IDE,,0,2,18,0,5,13,13,5,0,0,A,4,2026-08-15T20:22:29.587Z
42,EU,1,mundo,Sydney,AU,https://www.sydney.edu.au,true,,One of Australia’s top universities - The University of Sydney,en-US,1,1,23,12,s_ecid _gcl_au _ga_KXYY9PEVLH _ga AMCV_35B46472540D9EE20A4C98A6%40AdobeOrg s_ips _hjSessionUser_550296 _hjSession_550296 s_tp s_ppv YSC VISITOR_INFO1_LIVE,,0,3,15,1,1,13,14,1,0,0,ninguno,2,2026-08-15T20:22:39.792Z
43,EU,1,mundo,Paris-Saclay,FR,https://www.universite-paris-saclay.fr/en,true,,Université Paris-Saclay,en,1,1,2,0,,Tarteaucitron,1,2,8,1,0,7,7,0,0,1,ninguno,3,2026-08-15T20:22:48.638Z
44,EU,1,mundo,Kyoto,JP,https://www.kyoto-u.ac.jp/en,true,,KYOTO UNIVERSITY,en,1,1,2,2,_ga_P51JW1MC7Y _ga,,0,2,5,0,5,0,1,4,0,0,A,3,2026-08-15T20:22:57.627Z
45,EU,1,mundo,Illinois,US,https://illinois.edu,true,,Illinois,en-US,1,1,4,2,_ga_TWFEJJKL35 _ga,OneTrust,0,1,9,0,0,9,9,0,0,0,AA,4,2026-08-15T20:23:09.814Z
46,EU,1,mundo,UT Austin,US,https://www.utexas.edu,true,,403 Forbidden,,0,1,0,0,,,0,1,1,1,0,0,0,0,1,0,ninguno,0,2026-08-15T20:23:16.296Z
47,EU,1,mundo,UW,US,https://www.washington.edu,true,,UW Homepage,en,1,1,10,7,_gcl_au _ga _ga_JLHM9WH4JV _ga_3T65WK0BM8 nmstat test_cookie _fbp,,0,3,11,1,7,3,3,7,0,1,ninguno,3,2026-08-15T20:23:28.787Z
48,EU,1,mundo,NTU,SG,https://www.ntu.edu.sg,true,,Nanyang Technological University - NTU Singapore,en,1,1,1,1,_gcl_au,,1,4,15,5,3,7,8,7,0,0,ninguno,2,2026-08-15T20:23:39.678Z
49,EU,1,mundo,McGill,CA,https://www.mcgill.ca,true,,McGill University,,1,1,1,0,,,1,3,7,6,0,1,6,0,1,0,ninguno,1,2026-08-15T20:23:48.703Z
50,EU,1,mundo,CUHK,HK,https://www.cuhk.edu.hk/english/index.html,true,,The Chinese University of Hong Kong,en,1,1,8,8,__utma __utmc __utmz __utmt __utmb _ga _ga_3VWFFZCDJ6 _fbp,,0,6,37,5,5,27,29,6,0,2,ninguno,4,2026-08-15T20:24:01.258Z
51,EU,1,mundo,CMU,US,https://www.cmu.edu,true,,Carnegie Mellon University | CMU,en,1,1,6,4,_gcl_au _ga _ga_1XQYSMEBVE test_cookie,OneTrust,0,1,1,1,0,0,0,1,0,0,ninguno,5,2026-08-15T20:24:15.238Z
52,EU,1,mundo,Wisconsin,US,https://www.wisc.edu,true,,University of Wisconsin–Madison,en,1,1,6,4,_ga_D04HXCEERG _ga _ga _ga_PLJ9E3ZY82,,1,1,45,0,0,45,45,0,0,0,AA,2,2026-08-15T20:24:23.569Z
53,EU,1,mundo,USTC,CN,https://en.ustc.edu.cn,true,,University of Science and Technology of China,,1,1,1,0,,,0,5,12,11,1,0,3,7,1,1,ninguno,2,2026-08-15T20:24:33.164Z
54,EU,1,mundo,WUSTL,US,https://washu.edu,true,,Home | WashU,en-US,1,1,14,12,_ga_T94ZQ4ENLH _ga utag_main__sn utag_main__se utag_main__ss utag_main__st utag_main_ses_id utag_main__pn utag_main_v_id utag_main_dc_visit utag_main_dc_event utag_main_dc_region,,0,3,26,5,0,21,21,4,0,1,ninguno,5,2026-08-15T20:24:46.853Z
55,EU,1,mundo,Monash,AU,https://www.monash.edu,true,,Monash University | Study at Monash Uni | Melbourne,en,1,1,10,3,YSC VISITOR_INFO1_LIVE utag_main,,1,2,18,0,1,17,18,0,0,0,A,3,2026-08-15T20:24:56.340Z
56,EU,1,mundo,SNU,KR,https://en.snu.ac.kr,true,,Seoul National University,en,1,1,2,2,_ga_PVQ4G3Z4TR _ga,,0,3,22,0,14,8,22,0,0,0,A,3,2026-08-15T20:25:05.984Z
57,EU,1,mundo,Heidelberg,DE,https://www.uni-heidelberg.de/en,true,,Heidelberg University,en,1,1,2,0,,,0,2,68,1,0,67,67,0,0,1,ninguno,2,2026-08-15T20:25:13.993Z
58,EU,1,mundo,HKUST,HK,https://hkust.edu.hk/,true,,The Hong Kong University of Science and Technology ｜World's Top 50 Universities｜Leading Research Excellence,en,1,1,4,4,_ga_472DPMG63L _ga _gid _gat_UA-126519042-1,,0,7,18,14,3,1,11,5,0,2,ninguno,4,2026-08-15T20:25:32.891Z
59,EU,1,mundo,Karolinska,SE,https://ki.se/en,true,,Karolinska Institutet - a medical university,en,1,1,2,0,,,0,5,7,4,2,1,2,2,0,3,ninguno,2,2026-08-15T20:25:42.686Z
60,EU,1,mundo,TU Delft,NL,https://www.tudelft.nl/en/,true,,403 - You have no access to the requested resource,,1,1,0,0,,,0,3,6,1,2,3,5,0,1,0,ninguno,0,2026-08-15T20:25:49.142Z
61,EU,1,mundo,ANU,AU,https://www.anu.edu.au/,true,,The Australian National University,en,1,1,5,2,_ga_E1GV4NJHV2 _ga,OneTrust,1,1,1,0,0,1,1,0,0,0,AA,4,2026-08-15T20:26:05.734Z
62,EU,1,mundo,KU Leuven,BE,https://www.kuleuven.be/english/,true,,KU Leuven,en,1,1,6,0,,OneTrust,1,3,5,1,3,1,5,0,0,0,ninguno,2,2026-08-15T20:26:14.731Z
63,EU,1,mundo,Queensland,AU,https://www.uq.edu.au/,true,,The University of Queensland,en,1,1,11,6,_gcl_au _ga_QG0JXDMRML _ga _hjSessionUser_2849117 _hjSession_2849117 _fbp,,0,2,13,1,0,12,13,0,0,0,ninguno,2,2026-08-15T20:26:27.204Z
64,EU,1,ecuador,EPN,EC,https://www.epn.edu.ec,true,,,es,1,1,5,0,,,0,3,4,2,2,0,2,2,0,0,ninguno,1,2026-08-15T20:26:41.595Z
65,EU,1,ecuador,ESPOL,EC,https://www.espol.edu.ec,false,Error: page.goto: net::ERR_CONNECTION_TIMED_OUT at https://www.espol.edu.ec/,,,0,1,,,,,,,,,,,,,,,,,2026-08-15T20:27:06.570Z
66,EU,1,ecuador,ESPOCH,EC,https://www.espoch.edu.ec,true,,Inicio - ESPOCH｜ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO,es,1,1,2,0,,CookieYes,1,3,70,16,4,50,54,16,0,0,ninguno,4,2026-08-15T20:27:24.215Z
67,EU,1,ecuador,ESPAM MFL,EC,https://www.espam.edu.ec,true,,ESPAM MFL,es,1,1,0,0,,,0,7,32,14,9,9,21,8,0,3,ninguno,2,2026-08-15T20:27:39.327Z
68,EU,1,ecuador,ESPE,EC,https://www.espe.edu.ec,true,,ESPE | Universidad de las Fuerzas Armadas | Sangolquí,es,1,1,75,7,__utma __utmc __utmz __utmt __utmb _ga_DNYB2YPXC9 _ga,,0,4,21,12,9,0,1,18,0,2,ninguno,2,2026-08-15T20:28:14.432Z
69,EU,1,ecuador,UCE,EC,https://www.uce.edu.ec,true,,home - Universidad Central del Ecuador,es,1,1,8,2,YSC VISITOR_INFO1_LIVE,,0,6,92,32,9,51,76,15,0,1,ninguno,5,2026-08-15T20:28:26.157Z
70,EU,1,ecuador,UCuenca,EC,https://www.ucuenca.edu.ec,true,,Home - UCUENCA,es-ES,1,1,12,8,_ga _ga_23BSZ91CCT pys_session_limit pys_start_session pys_first_visit pysTrafficSource pys_landing_page _fbp,,1,5,61,57,4,0,5,39,0,17,ninguno,4,2026-08-15T20:28:41.306Z
71,EU,1,ecuador,UG,EC,https://www.ug.edu.ec,true,,"Universidad de Guayaquil – La universidad más grande, importante y gloriosa del país.",es,1,1,2,0,,,0,1,22,0,0,22,22,0,0,0,AA,3,2026-08-15T20:28:52.315Z
72,EU,1,ecuador,UNL,EC,https://www.unl.edu.ec,true,,Inicio Universidad Nacional de Loja,es,1,1,2,2,_ga_HCDKPL9C20 _ga,CookieYes,0,4,122,115,6,1,14,108,0,0,ninguno,2,2026-08-15T20:29:08.413Z
73,EU,1,ecuador,UAE,EC,https://www.uagraria.edu.ec,true,,UAE - La Nueva Universidad Agraria,es,1,1,4,4,_ga _gid _gat _ga_5PM2XSRM63,,0,5,30,6,12,12,24,0,0,6,ninguno,3,2026-08-15T20:29:17.600Z
74,EU,1,ecuador,UTA,EC,https://uta.edu.ec,true,,UTA,es,1,1,0,0,,,0,3,15,6,2,7,9,0,0,6,ninguno,4,2026-08-15T20:29:33.018Z
75,EU,1,ecuador,UTB,EC,https://utb.edu.ec,true,,Universidad Técnica de Babahoyo | Por ti UTB,es,1,1,9,6,_ga_WNXLYS2MLG _ga _gid _gat_gtag_UA_68893477_2 YSC VISITOR_INFO1_LIVE,,0,7,32,23,9,0,6,21,0,5,ninguno,1,2026-08-15T20:29:43.290Z
76,EU,1,ecuador,UTC,EC,https://www.utc.edu.ec,true,,Universidad Técnica de Cotopaxi > Home,es-ES,1,1,10,2,YSC VISITOR_INFO1_LIVE,,0,5,40,39,1,0,19,19,0,2,ninguno,2,2026-08-15T20:29:59.035Z
77,EU,1,ecuador,UTMACH,EC,https://www.utmachala.edu.ec,true,,Universidad Técnica de Machala,es-ec,1,1,0,0,,,0,4,8,2,6,0,7,1,0,0,ninguno,0,2026-08-15T20:30:07.956Z
78,EU,1,ecuador,UTM,EC,https://www.utm.edu.ec,true,,Universidad Técnica de Manabí - Inicio,es-es,1,1,2,0,,,0,5,39,23,7,9,14,12,0,13,ninguno,2,2026-08-15T20:30:22.431Z
79,EU,1,ecuador,UTN,EC,https://www.utn.edu.ec,true,,Universidad Técnica del Norte – Ciencia y Técnica al Servicio del Pueblo,es,1,1,3,2,_ga_SBC1J4DHX0 _ga,,0,4,23,9,5,9,15,8,0,0,ninguno,1,2026-08-15T20:30:38.320Z
80,EU,1,ecuador,UTEQ,EC,https://www.uteq.edu.ec,true,,UTEQ - Universidad Técnica Estatal de Quevedo,es,1,1,3,3,_ga_WVWWZZ7544 _ga _ga_SSTPXREYGZ,,0,5,110,109,0,1,7,0,0,103,ninguno,3,2026-08-15T20:30:46.654Z
81,EU,1,ecuador,UTELVT,EC,https://www.utelvt.edu.ec,true,,Universidad Técnica Luis Vargas Torres – Universidad Técnica Luis Vargas Torres,es,1,1,0,0,,,0,4,32,6,9,17,27,5,0,0,ninguno,3,2026-08-15T20:30:57.649Z
82,EU,1,ecuador,UEB,EC,https://www.ueb.edu.ec,true,,Universidad Estatal de Bolívar,es,1,1,2,0,,CookieYes,0,5,55,28,13,14,27,26,0,2,ninguno,3,2026-08-15T20:31:22.230Z
83,EU,1,ecuador,UNESUM,EC,https://unesum.edu.ec,true,,UNIVERSIDAD ESTATAL DEL SUR DE MANABÍ – UNESUM,es,1,1,1,0,,,0,2,8,8,0,0,1,7,0,0,ninguno,4,2026-08-15T20:31:37.914Z
84,EU,1,ecuador,UNEMI,EC,https://www.unemi.edu.ec,true,,UNEMI - ¡La Universidad en línea del Ecuador!,es,1,1,2,2,_ga _ga_MQGK6RGL8F,,0,5,34,28,6,0,6,23,0,5,ninguno,4,2026-08-15T20:31:53.277Z
85,EU,1,ecuador,UEA,EC,https://www.uea.edu.ec,true,,Universidad Estatal Amazónica – Educación con excelencia académica,es,1,1,2,2,_ga_450T1JQNMR _ga,,0,1,17,0,17,0,17,0,0,0,A,4,2026-08-15T20:32:26.065Z
86,EU,1,ecuador,UPSE,EC,https://www.upse.edu.ec,true,,UPSE,es-es,1,1,2,0,,,0,3,21,1,20,0,4,16,0,1,ninguno,2,2026-08-15T20:32:42.152Z
87,EU,1,ecuador,ULEAM,EC,https://www.uleam.edu.ec,true,,ULEAM,es,1,1,4,4,_ga_12F9F68E6S _ga _gid _gat_gtag_UA_81009815_1,,0,8,38,20,7,11,20,8,0,10,ninguno,2,2026-08-15T20:32:57.555Z
88,EU,1,ecuador,UNACH,EC,https://www.unach.edu.ec,true,,Inicio » Universidad Nacional de Chimborazo,es-CO,1,1,5,4,_ga_YQBSJ5PHNG _ga _gid _gat_gtag_UA_133447811_1,,0,6,30,10,18,2,9,21,0,0,ninguno,4,2026-08-15T20:33:09.287Z
89,EU,1,ecuador,UNAE,EC,https://unae.edu.ec,true,,UNAE,es-ES,1,1,12,7,_ga_5FWX93M6TG YSC VISITOR_INFO1_LIVE _ga_R13W2764LB _ga _gid _gat_gtag_UA_154339291_1,,0,3,14,1,10,3,13,1,0,0,ninguno,2,2026-08-15T20:33:21.715Z
90,EU,1,ecuador,UPEC,EC,https://upec.edu.ec,true,,UPEC,es,1,1,11,0,,,0,3,30,10,20,0,20,7,0,3,ninguno,5,2026-08-15T20:33:42.105Z
91,EU,1,ecuador,Yachay Tech,EC,https://yachaytech.edu.ec,true,,Universidad YachayTech – Hacemos ciencia y tecnología,es-EC,1,1,1,0,,,0,5,31,16,1,14,14,12,0,5,ninguno,1,2026-08-15T20:34:08.437Z
92,EU,1,ecuador,Ikiam,EC,https://www.ikiam.edu.ec,true,,Universidad Regional Amazónica Ikiam,es,1,1,2,2,_ga_HFS94B3LXM _ga,,0,3,41,14,24,3,27,14,0,0,ninguno,3,2026-08-15T20:34:26.838Z
93,EU,1,ecuador,UArtes,EC,https://www.uartes.edu.ec,true,,Universidad de las Artes - Universidad de las Artes,es-ES,1,1,2,2,_ga_8044E6TKJB _ga,CookieYes,0,5,43,12,17,14,27,16,0,0,ninguno,3,2026-08-15T20:34:48.811Z
94,EU,1,ecuador,Amawtay Wasi,EC,https://uaw.edu.ec,true,,Inicio UAW - Universidad Amawtay Wasi,es,1,1,2,0,,,0,4,30,3,24,3,29,1,0,0,ninguno,4,2026-08-15T20:35:05.746Z
95,EU,1,ecuador,USECIPOL,EC,https://usecipol.edu.ec,true,,USECIPOL | Universidad de Seguridad Ciudadana y Ciencias Policiales,es,1,1,0,0,,,0,1,4,0,0,4,4,0,0,0,AA,2,2026-08-15T20:35:13.371Z
96,EU,1,ecuador,IAEN,EC,https://www.iaen.edu.ec,true,,INICIO - Universidad de Posgrado del Estado,es,1,1,6,2,YSC VISITOR_INFO1_LIVE,,0,3,5,2,1,2,3,0,0,2,ninguno,4,2026-08-15T20:35:31.395Z
97,EU,1,ecuador,UASB,EC,https://www.uasb.edu.ec,true,,Universidad Andina Simón Bolívar - Bienvenidos al nuevo portal,es,1,1,24,14,_gcl_au _ga_8G7C03T250 pys_session_limit pys_start_session pys_first_visit pysTrafficSource pys_landing_page _fbp _gid _gat_gtag_UA_64150728_1 _ga_T68NNTWDMD _ga _ttp personalization_id,,1,6,41,30,8,3,23,14,0,4,ninguno,2,2026-08-15T20:35:42.192Z
98,EU,1,ecuador,FLACSO,EC,https://www.flacso.edu.ec,true,,Inicio | FLACSO Ecuador :: Universidad Latinoamericana de Postgrado Líder en Ciencias Sociales,es,1,1,5,4,_ga_KVZM8KVKWH _ga _gid _gat,CookieYes,0,6,114,30,69,15,90,22,0,2,ninguno,3,2026-08-15T20:36:03.774Z
99,EU,1,ecuador,PUCE,EC,https://www.puce.edu.ec,true,,Pontificia Universidad Católica del Ecuador | PUCE - Quito,es,1,1,0,0,,,0,5,31,12,12,7,15,16,0,0,ninguno,3,2026-08-15T20:36:23.504Z
100,EU,1,ecuador,UCSG,EC,https://www.ucsg.edu.ec,true,,Error de la base de datos,,1,1,0,0,,,0,1,1,1,0,0,0,0,1,0,ninguno,0,2026-08-15T20:36:30.482Z
101,EU,1,ecuador,UCACUE,EC,https://www.ucacue.edu.ec,true,,Universidad Católica de Cuenca - UCACUE - Universidad Católica de Cuenca,es,1,1,18,11,_ttp _ga_MSV6X9XSF1 _ga pys_session_limit pys_start_session pys_first_visit pysTrafficSource pys_landing_page _fbp _tt_enable_cookie _ttp,,1,6,38,16,5,17,17,10,0,11,ninguno,6,2026-08-15T20:36:52.871Z
102,EU,1,ecuador,ULVR,EC,https://www.ulvr.edu.ec,true,,ULVR – Universidad Laica Vicente Rocafuerte de Guayaquil,es,1,1,1,0,,,0,2,13,11,2,0,2,11,0,0,ninguno,2,2026-08-15T20:37:03.318Z
103,EU,1,ecuador,UTPL,EC,https://www.utpl.edu.ec,true,,¿Qué programas hay en la UTPL?,es,1,1,3,3,_ga _ga_5W6THEE90T _fbp,,0,6,35,9,1,25,30,3,0,2,ninguno,4,2026-08-15T20:37:13.515Z
104,EU,1,ecuador,UTE,EC,https://ute.edu.ec,true,,"Universidad UTE - La mejor Universidad del Ecuador | Posgrado, Grado, ...",es,1,1,0,0,,,0,3,29,9,5,15,20,9,0,0,ninguno,3,2026-08-15T20:37:30.889Z
105,EU,1,ecuador,UDA,EC,https://www.uazuay.edu.ec,true,,Universidad del Azuay,es,1,1,2,2,_hjSessionUser_3811066 _hjSession_3811066,,1,4,31,13,12,6,19,12,0,0,ninguno,5,2026-08-15T20:37:47.379Z
106,EU,1,ecuador,UPS,EC,https://www.ups.edu.ec,true,,Universidad Politécnica Salesiana | UPS Ecuador - UPS,es-ES,1,1,94,9,YSC VISITOR_INFO1_LIVE _gid _gat _gcl_au _ga_G3SXTJRVXE _ga _ttp _fbp,,0,4,10,10,0,0,5,2,0,3,ninguno,3,2026-08-15T20:38:02.435Z
