id,vantage,run,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,nombres_rastreo,cmp,banner,ax_violaciones,ax_nodos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,fecha
1,EU,3,mundo,MIT,US,https://www.mit.edu,true,,MIT - Massachusetts Institute of Technology,en,1,1,0,0,,,0,3,8,1,6,1,1,6,0,1,ninguno,4,2026-08-15T15:58:11.592Z
2,EU,3,mundo,Stanford,US,https://www.stanford.edu,true,,Stanford University,en,1,1,10,4,YSC VISITOR_INFO1_LIVE _ga_Q0JD4PHRZ7 _ga,,0,1,11,0,0,11,11,0,0,0,AA,1,2026-08-15T15:58:19.194Z
3,EU,3,mundo,Harvard,US,https://www.harvard.edu,true,,Harvard University,en-US,1,1,8,5,_ga_KBLBYHG5EP _ga _gid _gat_UA-2923555-1 _fbp,,0,2,13,0,3,10,13,0,0,0,A,2,2026-08-15T15:58:29.347Z
4,EU,3,mundo,Oxford,GB,https://www.ox.ac.uk,true,,University of Oxford,en,1,1,6,2,YSC VISITOR_INFO1_LIVE,,1,3,369,168,201,0,0,201,0,168,ninguno,3,2026-08-15T15:58:38.298Z
5,EU,3,mundo,Cambridge,GB,https://www.cam.ac.uk,true,,University of Cambridge,en,1,1,0,0,,,1,2,6,5,0,1,6,0,0,0,ninguno,2,2026-08-15T15:58:46.878Z
6,EU,3,mundo,Caltech,US,https://www.caltech.edu,true,,Home - www.caltech.edu,en,1,1,4,2,_ga_7RL83EX4D4 _ga,,0,4,30,5,0,25,28,0,0,2,ninguno,3,2026-08-15T15:58:56.647Z
7,EU,3,mundo,UC Berkeley,US,https://www.berkeley.edu,true,,"University of California, Berkeley: Home",en-US,1,1,10,5,YSC VISITOR_INFO1_LIVE nmstat _ga_JD06GX6S4V _ga,,0,0,0,0,0,0,0,0,0,0,AAA,2,2026-08-15T15:59:04.757Z
8,EU,3,mundo,Princeton,US,https://www.princeton.edu,true,,Home | Princeton University,en,1,1,2,2,_ga_92L6B9PQCG _ga,,0,0,0,0,0,0,0,0,0,0,AAA,2,2026-08-15T15:59:13.009Z
9,EU,3,mundo,Imperial,GB,https://www.imperial.ac.uk,true,,Imperial College London,en-GB,1,1,6,0,,OneTrust,1,2,19,0,15,4,4,15,0,0,A,3,2026-08-15T15:59:21.337Z
10,EU,3,mundo,U Chicago,US,https://www.uchicago.edu,true,,The University of Chicago,en,1,1,19,9,_ga_2V4M4Z833J _ga _gid _gat_UA-373360-31 _gat_UA-3572058-26 _ga_DBDWJCS0JR nmstat _hjSessionUser_3545609 _hjSession_3545609,,0,1,1,1,0,0,0,0,0,1,ninguno,6,2026-08-15T15:59:31.089Z
11,EU,3,mundo,ETH Zurich,CH,https://ethz.ch,true,,ETH Zürich - Homepage | ETH Zürich,de,1,1,1,0,,OneTrust,1,2,2,1,0,1,2,0,0,0,ninguno,1,2026-08-15T15:59:40.231Z
12,EU,3,mundo,Yale,US,https://www.yale.edu,true,,Yale University,en,1,1,7,6,nmstat _ga_D491W728G4 _ga _ga _gid _gat_gtag_UA_991898_23,,0,3,19,5,0,14,17,0,0,2,ninguno,3,2026-08-15T15:59:47.995Z
13,EU,3,mundo,UPenn,US,https://www.upenn.edu,true,,University of Pennsylvania,en,1,1,4,4,_ga _gid _gat_UA-78054-1 _ga_LL85393RFV,,0,2,4,1,0,3,4,0,0,0,ninguno,4,2026-08-15T15:59:55.971Z
14,EU,3,mundo,UCL,GB,https://www.ucl.ac.uk,true,,Welcome to UCL | University College London,en,1,1,2,0,,,1,0,0,0,0,0,0,0,0,0,AAA,3,2026-08-15T16:00:05.065Z
15,EU,3,mundo,Cornell,US,https://www.cornell.edu,true,,Cornell University,en,1,1,9,9,__utma __utmc __utmz __utmt __utmb _ga_PMZ19X3F8W _ga nmstat _ga_XJK3YSJ0LV,,0,1,4,0,0,4,4,0,0,0,AA,5,2026-08-15T16:00:16.948Z
16,EU,3,mundo,Tsinghua,CN,https://www.tsinghua.edu.cn/en/,true,,Tsinghua University,,1,1,1,0,,,0,10,49,39,6,4,11,32,1,5,ninguno,5,2026-08-15T16:00:29.568Z
17,EU,3,mundo,Peking,CN,https://english.pku.edu.cn,true,,Peking University,,1,1,0,0,,,0,5,19,18,1,0,2,14,1,2,ninguno,3,2026-08-15T16:00:43.039Z
18,EU,3,mundo,Johns Hopkins,US,https://www.jhu.edu,true,,Johns Hopkins University,en,1,1,8,4,_ga_TSX9K66082 _ga _ga_8031WYVC9V nmstat,,0,3,7,5,0,2,3,4,0,0,ninguno,4,2026-08-15T16:00:52.585Z
19,EU,3,mundo,Columbia,US,https://www.columbia.edu,true,,Columbia University in the City of New York,en,1,1,15,6,YSC VISITOR_INFO1_LIVE _ga_09H1KYXPLX _ga _gid _gat_gtag_UA_18290390_1,,1,4,52,2,6,44,51,0,0,1,ninguno,1,2026-08-15T16:01:02.636Z
20,EU,3,mundo,Toronto,CA,https://www.utoronto.ca,true,,University of Toronto,en,1,1,4,4,_gcl_au _ga _ga_0X74MN6XS3 test_cookie,,0,1,19,0,0,19,19,0,0,0,AA,3,2026-08-15T16:01:10.861Z
21,EU,3,mundo,UCLA,US,https://www.ucla.edu,true,,A World Leader in Education and Research Excellence | UCLA,en,1,1,9,4,YSC VISITOR_INFO1_LIVE _ga_6BMZK7EYHE _ga,,0,1,64,0,0,64,64,0,0,0,AA,3,2026-08-15T16:01:20.279Z
22,EU,3,mundo,NUS,SG,https://nus.edu.sg,true,,NUS - National University of Singapore,,1,1,7,2,_ga_2T8KTSDET6 _ga,,1,7,60,24,21,15,36,23,1,0,ninguno,2,2026-08-15T16:01:32.164Z
23,EU,3,mundo,U Tokyo,JP,https://www.u-tokyo.ac.jp/en/,true,,The University of Tokyo,en,1,1,2,2,_ga_DWSZ09TFCH _ga,,0,8,28,11,6,11,15,3,0,10,ninguno,3,2026-08-15T16:01:48.328Z
24,EU,3,mundo,TUM,DE,https://www.tum.de/en/,true,,Technical University of Munich: The Entrepreneurial University - TUM,en-US,1,1,0,0,,,0,1,23,0,0,23,23,0,0,0,AA,5,2026-08-15T16:01:58.196Z
25,EU,3,mundo,Melbourne,AU,https://www.unimelb.edu.au,true,,The University of Melbourne - Australia's #1 Ranked University,en,1,1,32,15,utag_main__ss utag_main__st utag_main_ses_id s_nr30 s_tslv s_inv s_ips s_tp s_ppv utag_main_v_id _ga_YE8SEG9T0S AMCV_0BFB1E5866E1D2E70A495C3B%40AdobeOrg _ga _ga_J6RRCK6F9V _ga_L55G410M0Q,,1,1,1,1,0,0,1,0,0,0,ninguno,4,2026-08-15T16:02:07.749Z
26,EU,3,mundo,Edinburgh,GB,https://www.ed.ac.uk,true,,The University of Edinburgh,en,1,1,0,0,,,0,2,37,1,0,36,37,0,0,0,ninguno,3,2026-08-15T16:02:20.759Z
27,EU,3,mundo,EPFL,CH,https://www.epfl.ch/en/,true,,EPFL,en-GB,1,1,2,2,_ga_N6BF9H5G73 _ga,,1,3,101,1,85,15,100,1,0,0,ninguno,4,2026-08-15T16:02:29.202Z
28,EU,3,mundo,Michigan,US,https://umich.edu,true,,University of Michigan,en,1,1,2,0,,,0,2,13,0,5,8,8,5,0,0,A,3,2026-08-15T16:02:36.476Z
29,EU,3,mundo,Northwestern,US,https://www.northwestern.edu,true,,Northwestern University,en,1,1,9,0,,CookieYes,1,0,0,0,0,0,0,0,0,0,AAA,3,2026-08-15T16:02:52.712Z
30,EU,3,mundo,Fudan,CN,https://www.fudan.edu.cn/en/,true,,Fudan University,,1,1,0,0,,,0,6,44,18,3,23,40,3,1,0,ninguno,3,2026-08-15T16:03:06.046Z
31,EU,3,mundo,PSL,FR,https://www.psl.eu/en,true,,PSL University | PSL,en,1,1,1,0,,,1,5,25,8,12,5,16,8,0,1,ninguno,4,2026-08-15T16:03:18.638Z
32,EU,3,mundo,HKU,HK,https://www.hku.hk,true,,The University of Hong Kong (HKU),en,1,1,8,7,__utma __utmc __utmz __utmt __utmb _ga_ZHLLDTLTMG _ga,,0,8,27,13,14,0,15,1,0,11,ninguno,4,2026-08-15T16:03:33.277Z
33,EU,3,mundo,Zhejiang,CN,https://www.zju.edu.cn/english/,true,,Zhejiang University (ZJU),en,1,1,1,0,,,0,3,14,13,1,0,2,12,0,0,ninguno,3,2026-08-15T16:03:47.206Z
34,EU,3,mundo,NYU,US,https://www.nyu.edu,true,,Human Verification,en,1,1,1,0,,,0,1,1,0,0,1,1,0,0,0,AA,1,2026-08-15T16:03:55.271Z
35,EU,3,mundo,SJTU,CN,https://www.sjtu.edu.cn,true,,上海交通大学中文主页门户网站,zh-Hans,1,1,0,0,,,0,5,48,5,5,38,47,0,0,1,ninguno,2,2026-08-15T16:04:17.902Z
36,EU,3,mundo,KCL,GB,https://www.kcl.ac.uk,true,,King's College London,en-GB,1,1,2,0,,OneTrust,1,2,41,1,0,40,40,0,0,1,ninguno,3,2026-08-15T16:04:25.794Z
37,EU,3,mundo,UCSD,US,https://www.ucsd.edu,true,,University of California San Diego,en,1,1,22,10,_ga_ZBPHLZYTS4 _ga _gcl_au YSC VISITOR_INFO1_LIVE _ttp _hjSessionUser_3662797 _hjSession_3662797 _tt_enable_cookie _ttp,,0,3,44,2,7,35,35,7,0,2,ninguno,4,2026-08-15T16:04:45.085Z
38,EU,3,mundo,LMU,DE,https://www.lmu.de,true,,Startseite - LMU München,de,1,1,0,0,,,0,1,9,0,0,9,9,0,0,0,AA,4,2026-08-15T16:04:55.429Z
39,EU,3,mundo,Duke,US,https://www.duke.edu,true,,"Duke University - Fueled by creativity, informed by scholarship",en-US,1,1,14,9,YSC VISITOR_INFO1_LIVE _ga _ga_EFHNRXCSHV __utma __utmc __utmz __utmt_UA-3896341-5 __utmb,,1,1,7,0,0,7,7,0,0,0,AA,3,2026-08-15T16:05:09.593Z
40,EU,3,mundo,Manchester,GB,https://www.manchester.ac.uk,true,,The University of Manchester,en,1,1,1,0,,OneTrust,1,1,1,1,0,0,0,0,0,1,ninguno,1,2026-08-15T16:05:18.654Z
41,EU,3,mundo,UBC,CA,https://www.ubc.ca,true,,The University of British Columbia,en-ca,1,1,8,4,_gcl_au _ga_Q74JQJCYJK _ga IDE,,0,2,18,0,5,13,13,5,0,0,A,4,2026-08-15T16:05:28.024Z
42,EU,3,mundo,Sydney,AU,https://www.sydney.edu.au,true,,One of Australia’s top universities - The University of Sydney,en-US,1,1,26,12,s_ecid _gcl_au _ga_KXYY9PEVLH _ga s_ips s_ppv AMCV_35B46472540D9EE20A4C98A6%40AdobeOrg _hjSessionUser_550296 _hjSession_550296 s_tp YSC VISITOR_INFO1_LIVE,,0,3,15,1,1,13,14,1,0,0,ninguno,2,2026-08-15T16:05:38.593Z
43,EU,3,mundo,Paris-Saclay,FR,https://www.universite-paris-saclay.fr/en,true,,Université Paris-Saclay,en,1,1,2,0,,Tarteaucitron,1,2,8,1,0,7,7,0,0,1,ninguno,3,2026-08-15T16:05:50.024Z
44,EU,3,mundo,Kyoto,JP,https://www.kyoto-u.ac.jp/en,true,,KYOTO UNIVERSITY,en,1,1,2,2,_ga_P51JW1MC7Y _ga,,0,2,5,0,5,0,1,4,0,0,A,3,2026-08-15T16:05:59.340Z
45,EU,3,mundo,Illinois,US,https://illinois.edu,true,,Illinois,en-US,1,1,4,2,_ga_TWFEJJKL35 _ga,OneTrust,0,1,9,0,0,9,9,0,0,0,AA,4,2026-08-15T16:06:12.274Z
46,EU,3,mundo,UT Austin,US,https://www.utexas.edu,true,,The University of Texas at Austin,en,1,1,7,7,_ga_PTWC4TZX3W _ga_EVFNF1Z4Q4 _gid _gat_UA-11887171-8 _ga _gat_UA-11887171-2 _ga_X3HZEK54PC,,0,2,26,1,0,25,25,1,0,0,ninguno,3,2026-08-15T16:06:20.161Z
47,EU,3,mundo,UW,US,https://www.washington.edu,true,,UW Homepage,en,1,1,7,6,_ga _ga_3T65WK0BM8 _gcl_au _ga_JLHM9WH4JV test_cookie nmstat,,0,3,11,1,7,3,3,7,0,1,ninguno,3,2026-08-15T16:06:33.267Z
48,EU,3,mundo,NTU,SG,https://www.ntu.edu.sg,true,,Nanyang Technological University - NTU Singapore,en,1,1,3,1,_gcl_au,,1,4,15,5,3,7,8,7,0,0,ninguno,2,2026-08-15T16:06:43.233Z
49,EU,3,mundo,McGill,CA,https://www.mcgill.ca,true,,McGill University,,1,1,1,0,,,1,3,7,6,0,1,6,0,1,0,ninguno,1,2026-08-15T16:06:53.881Z
50,EU,3,mundo,CUHK,HK,https://www.cuhk.edu.hk/english/index.html,true,,The Chinese University of Hong Kong,en,1,1,8,8,__utma __utmc __utmz __utmt __utmb _ga _ga_3VWFFZCDJ6 _fbp,,0,6,37,6,3,28,31,4,0,2,ninguno,3,2026-08-15T16:07:06.155Z
51,EU,3,mundo,CMU,US,https://www.cmu.edu,true,,Carnegie Mellon University | CMU,en,1,1,6,4,_gcl_au _ga _ga_1XQYSMEBVE test_cookie,OneTrust,0,1,1,1,0,0,0,1,0,0,ninguno,5,2026-08-15T16:07:21.420Z
52,EU,3,mundo,Wisconsin,US,https://www.wisc.edu,true,,University of Wisconsin–Madison,en,1,1,6,4,_ga_D04HXCEERG _ga _ga _ga_PLJ9E3ZY82,,1,1,45,0,0,45,45,0,0,0,AA,2,2026-08-15T16:07:29.641Z
53,EU,3,mundo,USTC,CN,https://en.ustc.edu.cn,true,,University of Science and Technology of China,,1,1,1,0,,,0,5,12,11,1,0,3,7,1,1,ninguno,2,2026-08-15T16:07:40.614Z
54,EU,3,mundo,WUSTL,US,https://washu.edu,true,,Home | WashU,en-US,1,1,14,12,_ga_T94ZQ4ENLH _ga utag_main__sn utag_main__se utag_main__ss utag_main__st utag_main_ses_id utag_main__pn utag_main_v_id utag_main_dc_visit utag_main_dc_event utag_main_dc_region,,0,3,26,5,0,21,21,4,0,1,ninguno,5,2026-08-15T16:07:54.032Z
55,EU,3,mundo,Monash,AU,https://www.monash.edu,true,,Monash University | Study at Monash Uni | Melbourne,en,1,1,10,3,YSC VISITOR_INFO1_LIVE utag_main,,1,2,18,0,1,17,18,0,0,0,A,3,2026-08-15T16:08:03.387Z
56,EU,3,mundo,SNU,KR,https://en.snu.ac.kr,true,,Seoul National University,en,1,1,2,2,_ga_PVQ4G3Z4TR _ga,,0,3,22,0,14,8,22,0,0,0,A,3,2026-08-15T16:08:13.177Z
57,EU,3,mundo,Heidelberg,DE,https://www.uni-heidelberg.de/en,true,,Heidelberg University,en,1,1,2,0,,,0,2,68,1,0,67,67,0,0,1,ninguno,2,2026-08-15T16:08:22.304Z
58,EU,3,mundo,HKUST,HK,https://hkust.edu.hk/,true,,The Hong Kong University of Science and Technology ｜World's Top 50 Universities｜Leading Research Excellence,en,1,1,4,4,_ga_472DPMG63L _ga _gid _gat_UA-126519042-1,,0,7,17,14,2,1,10,5,0,2,ninguno,4,2026-08-15T16:08:33.622Z
59,EU,3,mundo,Karolinska,SE,https://ki.se/en,true,,Karolinska Institutet - a medical university,en,1,1,2,0,,,0,5,7,4,2,1,2,2,0,3,ninguno,2,2026-08-15T16:08:43.466Z
60,EU,3,mundo,TU Delft,NL,https://www.tudelft.nl/en/,true,,Delft University of Technology | TU Delft | Challenge. Change. Impact!,en,1,1,1,0,,Cookiebot,1,3,23,0,22,1,18,5,0,0,A,2,2026-08-15T16:08:52.204Z
61,EU,3,mundo,ANU,AU,https://www.anu.edu.au/,true,,The Australian National University,en,1,1,8,4,_ga_E1GV4NJHV2 _ga _fbp personalization_id,OneTrust,1,1,1,0,0,1,1,0,0,0,AA,4,2026-08-15T16:09:03.130Z
62,EU,3,mundo,KU Leuven,BE,https://www.kuleuven.be/english/,true,,KU Leuven,en,1,1,6,0,,OneTrust,1,3,5,1,3,1,5,0,0,0,ninguno,2,2026-08-15T16:09:12.058Z
63,EU,3,mundo,Queensland,AU,https://www.uq.edu.au/,true,,The University of Queensland,en,1,1,12,7,_gcl_au _uetsid _ga_QG0JXDMRML _ga _fbp _hjSessionUser_2849117 _hjSession_2849117,,0,2,13,1,0,12,13,0,0,0,ninguno,2,2026-08-15T16:09:25.038Z
64,EU,3,ecuador,EPN,EC,https://www.epn.edu.ec,true,,,es,1,1,9,0,,,0,3,4,2,2,0,2,2,0,0,ninguno,1,2026-08-15T16:09:35.718Z
65,EU,3,ecuador,ESPOL,EC,https://www.espol.edu.ec,true,,Escuela Superior Politécnica del Litoral,es,1,1,5,4,_ga_2QNGYSJLK4 _ga _gid _gat_gtag_UA_5343888_2,CookieYes,1,4,78,2,69,7,65,11,0,2,ninguno,4,2026-08-15T16:09:54.388Z
66,EU,3,ecuador,ESPOCH,EC,https://www.espoch.edu.ec,true,,Inicio - ESPOCH｜ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO,es,1,1,2,0,,CookieYes,1,3,70,16,4,50,54,16,0,0,ninguno,4,2026-08-15T16:10:11.948Z
67,EU,3,ecuador,ESPAM MFL,EC,https://www.espam.edu.ec,true,,ESPAM MFL,es,1,1,0,0,,,0,7,32,14,9,9,21,8,0,3,ninguno,2,2026-08-15T16:10:26.857Z
68,EU,3,ecuador,ESPE,EC,https://www.espe.edu.ec,true,,ESPE | Universidad de las Fuerzas Armadas | Sangolquí,es,1,1,78,7,__utma __utmc __utmz __utmt __utmb _ga_DNYB2YPXC9 _ga,,0,4,20,12,8,0,1,17,0,2,ninguno,2,2026-08-15T16:10:41.034Z
69,EU,3,ecuador,UCE,EC,https://www.uce.edu.ec,true,,home - Universidad Central del Ecuador,es,1,1,8,2,YSC VISITOR_INFO1_LIVE,,0,6,92,32,9,51,76,15,0,1,ninguno,5,2026-08-15T16:10:52.804Z
70,EU,3,ecuador,UCuenca,EC,https://www.ucuenca.edu.ec,true,,Home - UCUENCA,es-ES,1,1,12,8,_ga _ga_23BSZ91CCT pys_session_limit pys_start_session pys_first_visit pysTrafficSource pys_landing_page _fbp,,1,5,61,57,4,0,5,39,0,17,ninguno,4,2026-08-15T16:11:08.007Z
71,EU,3,ecuador,UG,EC,https://www.ug.edu.ec,true,,"Universidad de Guayaquil – La universidad más grande, importante y gloriosa del país.",es,1,1,2,0,,,0,1,22,0,0,22,22,0,0,0,AA,3,2026-08-15T16:11:22.659Z
72,EU,3,ecuador,UNL,EC,https://www.unl.edu.ec,true,,Inicio Universidad Nacional de Loja,es,1,1,2,2,_ga_HCDKPL9C20 _ga,CookieYes,0,4,122,115,6,1,14,108,0,0,ninguno,2,2026-08-15T16:11:39.085Z
