id,vantage,run,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,nombres_rastreo,cmp,banner,ax_violaciones,ax_nodos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,fecha
1,US,3,mundo,MIT,US,https://www.mit.edu,true,,MIT - Massachusetts Institute of Technology,en,1,1,0,0,,,0,3,8,1,6,1,1,6,0,1,ninguno,4,2026-08-15T16:42:13.601Z
2,US,3,mundo,Stanford,US,https://www.stanford.edu,true,,Stanford University,en,1,1,10,4,YSC VISITOR_INFO1_LIVE _ga_Q0JD4PHRZ7 _ga,,0,1,11,0,0,11,11,0,0,0,AA,1,2026-08-15T16:42:21.441Z
3,US,3,mundo,Harvard,US,https://www.harvard.edu,true,,Harvard University,en-US,1,1,8,5,_ga_KBLBYHG5EP _ga _gid _gat_UA-2923555-1 _fbp,,0,2,13,0,3,10,13,0,0,0,A,2,2026-08-15T16:42:29.895Z
4,US,3,mundo,Oxford,GB,https://www.ox.ac.uk,true,,University of Oxford,en,1,1,6,2,YSC VISITOR_INFO1_LIVE,,1,3,369,168,201,0,0,201,0,168,ninguno,3,2026-08-15T16:42:39.262Z
5,US,3,mundo,Cambridge,GB,https://www.cam.ac.uk,true,,University of Cambridge,en,1,1,0,0,,,1,2,6,5,0,1,6,0,0,0,ninguno,2,2026-08-15T16:42:47.120Z
6,US,3,mundo,Caltech,US,https://www.caltech.edu,true,,Home - www.caltech.edu,en,1,1,4,2,_ga_7RL83EX4D4 _ga,,0,4,30,5,0,25,28,0,0,2,ninguno,3,2026-08-15T16:42:56.832Z
7,US,3,mundo,UC Berkeley,US,https://www.berkeley.edu,true,,"University of California, Berkeley: Home",en-US,1,1,10,5,YSC VISITOR_INFO1_LIVE nmstat _ga_JD06GX6S4V _ga,,0,0,0,0,0,0,0,0,0,0,AAA,2,2026-08-15T16:43:04.329Z
8,US,3,mundo,Princeton,US,https://www.princeton.edu,true,,Home | Princeton University,en,1,1,2,2,_ga_92L6B9PQCG _ga,,0,0,0,0,0,0,0,0,0,0,AAA,2,2026-08-15T16:43:12.090Z
9,US,3,mundo,Imperial,GB,https://www.imperial.ac.uk,true,,Imperial College London,en-GB,1,1,6,0,,OneTrust,1,2,19,0,15,4,4,15,0,0,A,3,2026-08-15T16:43:20.875Z
10,US,3,mundo,U Chicago,US,https://www.uchicago.edu,true,,The University of Chicago,en,1,1,19,9,_ga_2V4M4Z833J _ga _gid _gat_UA-373360-31 _gat_UA-3572058-26 nmstat _ga_DBDWJCS0JR _hjSessionUser_3545609 _hjSession_3545609,,0,1,1,1,0,0,0,0,0,1,ninguno,6,2026-08-15T16:43:29.388Z
11,US,3,mundo,ETH Zurich,CH,https://ethz.ch,true,,ETH Zürich - Homepage | ETH Zürich,de,1,1,1,0,,OneTrust,1,2,2,1,0,1,2,0,0,0,ninguno,1,2026-08-15T16:43:55.290Z
12,US,3,mundo,Yale,US,https://www.yale.edu,true,,Yale University,en,1,1,7,6,nmstat _ga_D491W728G4 _ga _ga _gid _gat_gtag_UA_991898_23,,0,3,19,5,0,14,17,0,0,2,ninguno,3,2026-08-15T16:44:02.755Z
13,US,3,mundo,UPenn,US,https://www.upenn.edu,true,,University of Pennsylvania,en,1,1,4,4,_gid _gat_UA-78054-1 _ga _ga_LL85393RFV,,0,2,4,1,0,3,4,0,0,0,ninguno,4,2026-08-15T16:44:10.231Z
14,US,3,mundo,UCL,GB,https://www.ucl.ac.uk,true,,Welcome to UCL | University College London,en,1,1,2,0,,,1,0,0,0,0,0,0,0,0,0,AAA,3,2026-08-15T16:44:18.443Z
15,US,3,mundo,Cornell,US,https://www.cornell.edu,true,,Cornell University,en,1,1,9,9,__utma __utmc __utmz __utmt __utmb nmstat _ga_PMZ19X3F8W _ga _ga_XJK3YSJ0LV,,0,1,4,0,0,4,4,0,0,0,AA,5,2026-08-15T16:44:26.819Z
16,US,3,mundo,Tsinghua,CN,https://www.tsinghua.edu.cn/en/,true,,Tsinghua University,,1,1,1,0,,,0,10,49,39,6,4,11,32,1,5,ninguno,5,2026-08-15T16:44:38.496Z
17,US,3,mundo,Peking,CN,https://english.pku.edu.cn,true,,Peking University,,1,1,4,3,Hm_lvt_6d2ad9d99c9136dab46c5f969e3bc9ed Hm_lpvt_6d2ad9d99c9136dab46c5f969e3bc9ed HMACCOUNT,,0,5,19,18,1,0,2,14,1,2,ninguno,3,2026-08-15T16:44:52.352Z
18,US,3,mundo,Johns Hopkins,US,https://www.jhu.edu,true,,Johns Hopkins University,en,1,1,12,5,nmstat _ga_TSX9K66082 _ga _ga_8031WYVC9V personalization_id,,0,3,7,5,0,2,3,4,0,0,ninguno,4,2026-08-15T16:45:00.414Z
19,US,3,mundo,Columbia,US,https://www.columbia.edu,true,,Columbia University in the City of New York,en,1,1,15,6,YSC VISITOR_INFO1_LIVE _ga_09H1KYXPLX _ga _gid _gat_gtag_UA_18290390_1,,1,4,52,2,6,44,51,0,0,1,ninguno,1,2026-08-15T16:45:08.697Z
20,US,3,mundo,Toronto,CA,https://www.utoronto.ca,true,,University of Toronto,en,1,1,14,8,_gcl_au _ga _ga_0X74MN6XS3 IDE _clck _clsk MUID MUID,,0,1,19,0,0,19,19,0,0,0,AA,3,2026-08-15T16:45:16.446Z
21,US,3,mundo,UCLA,US,https://www.ucla.edu,true,,A World Leader in Education and Research Excellence | UCLA,en,1,1,9,4,YSC VISITOR_INFO1_LIVE _ga_6BMZK7EYHE _ga,,0,1,64,0,0,64,64,0,0,0,AA,3,2026-08-15T16:45:24.662Z
22,US,3,mundo,NUS,SG,https://nus.edu.sg,true,,NUS - National University of Singapore,,1,1,7,2,_ga _ga_2T8KTSDET6,,1,7,60,24,21,15,36,23,1,0,ninguno,2,2026-08-15T16:45:36.200Z
23,US,3,mundo,U Tokyo,JP,https://www.u-tokyo.ac.jp/en/,true,,The University of Tokyo,en,1,1,2,2,_ga_DWSZ09TFCH _ga,,0,8,28,11,6,11,15,3,0,10,ninguno,3,2026-08-15T16:45:48.261Z
24,US,3,mundo,TUM,DE,https://www.tum.de/en/,true,,Technical University of Munich: The Entrepreneurial University - TUM,en-US,1,1,0,0,,,0,1,23,0,0,23,23,0,0,0,AA,5,2026-08-15T16:45:59.184Z
25,US,3,mundo,Melbourne,AU,https://www.unimelb.edu.au,true,,The University of Melbourne - Australia's #1 Ranked University,en,1,1,33,16,utag_main__ss utag_main__st utag_main_ses_id s_nr30 s_tslv s_inv s_ips utag_main_v_id _ga_YE8SEG9T0S _ga _ga_L55G410M0Q AMCV_0BFB1E5866E1D2E70A495C3B%40AdobeOrg _ga_J6RRCK6F9V s_tp s_ppv s_plt,,1,1,1,1,0,0,1,0,0,0,ninguno,4,2026-08-15T16:46:07.812Z
26,US,3,mundo,Edinburgh,GB,https://www.ed.ac.uk,true,,The University of Edinburgh,en,1,1,0,0,,,0,2,37,1,0,36,37,0,0,0,ninguno,3,2026-08-15T16:46:20.776Z
27,US,3,mundo,EPFL,CH,https://www.epfl.ch/en/,true,,EPFL,en-GB,1,1,2,2,_ga_N6BF9H5G73 _ga,,1,3,101,1,85,15,100,1,0,0,ninguno,4,2026-08-15T16:46:31.032Z
28,US,3,mundo,Michigan,US,https://umich.edu,true,,University of Michigan,en,1,1,4,2,_ga_29C4RBNCNZ _ga,,0,2,13,0,5,8,8,5,0,0,A,3,2026-08-15T16:46:38.145Z
29,US,3,mundo,Northwestern,US,https://www.northwestern.edu,true,,Northwestern University,en,1,1,9,0,,CookieYes,1,0,0,0,0,0,0,0,0,0,AAA,3,2026-08-15T16:46:46.850Z
30,US,3,mundo,Fudan,CN,https://www.fudan.edu.cn/en/,true,,Fudan University,,1,1,5,3,Hm_lvt_829a28d038f7cea73ca2728904e244bc Hm_lpvt_829a28d038f7cea73ca2728904e244bc HMACCOUNT,,0,6,44,18,3,23,40,3,1,0,ninguno,3,2026-08-15T16:47:02.227Z
31,US,3,mundo,PSL,FR,https://www.psl.eu/en,true,,PSL University | PSL,en,1,1,1,0,,,1,4,24,7,12,5,16,8,0,0,ninguno,4,2026-08-15T16:47:15.295Z
32,US,3,mundo,HKU,HK,https://www.hku.hk,true,,The University of Hong Kong (HKU),en,1,1,11,10,__utma __utmc __utmz __utmt __utmb _ga_ZHLLDTLTMG _ga _fbp _hjSessionUser_1966860 _hjSession_1966860,,0,8,27,13,14,0,15,1,0,11,ninguno,4,2026-08-15T16:47:29.214Z
