id,group,abbr,page_url,criterion,act_rule,element_n,tag,selector,accessible_name,name_source,full_src,src_source,srcset,css_width,css_height,natural_width,natural_height,containing_link,nearby_text,svg_markup,empty_placeholder,evaluator_code,date,outcome_TOFILL,justification_TOFILL
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,50,div,div.elementor-main-swiper > div.swiper-wrapper > div.swiper-slide > div.elementor-carousel-image,Movilidad Emovies 2026,aria-label,https://unesum.edu.ec/wp-content/uploads/2026/07/Movilidad-Emovies-2026.webp,background-image de el mismo,,615,600,,,,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,51,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,PeriodoAcademicoPII2026,aria-label,https://unesum.edu.ec/wp-content/uploads/2026/09/PeriodoAcademicoPII2026-scaled.webp,background-image de el mismo,,615,600,,,https://drive.google.com/file/d/1fEOWrutLKQUccWjHm13nh7rN7hhDBhMi/view?usp=sharing,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,52,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,AyudanteCatedraPII2026,aria-label,https://unesum.edu.ec/wp-content/uploads/2026/09/AyudanteCatedraPII2026-scaled.webp,background-image de el mismo,,615,600,,,https://drive.google.com/drive/folders/1pyu6PonBtnyNIvTOOmWMJUjdHMrKqOwv?usp=sharing,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,53,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,C.agropecuaria,aria-label,https://unesum.edu.ec/wp-content/uploads/2026/08/C.agropecuaria.webp,background-image de el mismo,,615,600,,,https://docs.google.com/document/d/1rSGRPfO-0ChEO3c24hyVKDsR_Scyk4Ac/edit?usp=drive_link&ouid=103953425909887807401&rtpof=true&sd=true,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,54,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,PrimerCumbre,aria-label,https://unesum.edu.ec/wp-content/uploads/2026/09/PrimerCumbre.webp,background-image de el mismo,,615,600,,,https://drive.google.com/drive/folders/10gIpVxjh9K-Jbnv_Ccz5y787zam8zGH1?usp=sharing,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,55,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Clases Espejo UCH,aria-label,https://unesum.edu.ec/wp-content/uploads/2026/09/Clases-Espejo-UCH.webp,background-image de el mismo,,615,600,,,https://docs.google.com/spreadsheets/d/1OMa_Kiu-F-OinPQYaROQH0LzwNuBV3GqbVz9zbJFJ1A/edit?usp=sharing,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,56,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,MovilidadUBE,aria-label,https://unesum.edu.ec/wp-content/uploads/2026/09/MovilidadUBE.webp,background-image de el mismo,,615,600,,,https://drive.google.com/file/d/1meTNWb-8_dBv3icFUOXCpQsIfgWrNUIl/view?usp=sharing,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,57,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Clase ESPE 2026,aria-label,,,,615,600,,,https://drive.google.com/drive/folders/1jOGAmi3R7EQ2FVGllR9WfaH5l0g-2URD?usp=sharing,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,58,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Taller Internacional-2,aria-label,,,,615,600,,,https://reima-ec.org/xiiscicuds-xviteima-2026,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,59,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,XII Seminario Cientifico,aria-label,,,,615,600,,,https://reima-ec.org/xiiscicuds-xviteima-2026/,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,60,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,4FeriaInternacional,aria-label,,,,615,600,,,https://reima-ec.org/xiiscicuds-xviteima-2026/,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,61,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Unochapeco Internacional,aria-label,,,,615,600,,,https://forms.gle/GHFjo589tfK2kY4M6,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,62,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Contador Ecuatoriano,aria-label,,,,615,600,,,https://drive.google.com/file/d/1XrUxvaSsFWAW00X2oaeHlqOvxY40dk9a/view?usp=drive_link,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,63,div,div.elementor-main-swiper > div.swiper-wrapper > div.swiper-slide > div.elementor-carousel-image,Clases Espejo COIL,aria-label,,,,615,600,,,,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,64,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Realcup2026-1,aria-label,,,,615,600,,,https://ciclo-webinar-realcup-2026.anahenriquezorrego.chatgpt.site/#programa,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,65,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Curso Unochapeco,aria-label,,,,615,600,,,https://uno.edu.br/,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,66,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,RERCIE,aria-label,,,,615,600,,,https://rercie.ups.edu.ec/cuarto-encuentro-rercie/,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,67,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,II Edicion Galapagos,aria-label,,,,615,600,,,https://drive.google.com/file/d/1HbN3M2Q8-45mPGyudEHsAlQII_nPCgfO/view?usp=sharing,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,68,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Becas Unir,aria-label,,,,615,600,,,https://estudiar.unir.net/ec/ec-gen-bec-gene-programa-colectivos-becas-docentes/?utm_medium=off&utm_source=colectivos&utm_campaign=np-universidad_off_colectivos_unireu_lt_ec_ec_whatsapp_generico_leadweb_becas-alianza26,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,69,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,UCAB VIRTUAL,aria-label,,,,615,600,,,https://docs.google.com/forms/d/e/1FAIpQLScdgYXqirWbTfrBUZA66zsAUWcDtoXmSyUBJITuxY6RjZolWg/viewform,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,70,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,Corporacion Universitaria,aria-label,,,,615,600,,,https://unitec.edu.co/,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,71,div,div.elementor-main-swiper > div.swiper-wrapper > div.swiper-slide > div.elementor-carousel-image,Movilidad Emovies 2026,aria-label,https://unesum.edu.ec/wp-content/uploads/2026/07/Movilidad-Emovies-2026.webp,background-image de el mismo,,615,600,,,,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,72,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,PeriodoAcademicoPII2026,aria-label,https://unesum.edu.ec/wp-content/uploads/2026/09/PeriodoAcademicoPII2026-scaled.webp,background-image de el mismo,,615,600,,,https://drive.google.com/file/d/1fEOWrutLKQUccWjHm13nh7rN7hhDBhMi/view?usp=sharing,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,91,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,LaRabida1,aria-label,https://unesum.edu.ec/wp-content/uploads/2026/04/LaRabida1.webp,background-image de el mismo,,295,230,,,https://www.grupolarabida.org/,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,92,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,OUI1,aria-label,https://unesum.edu.ec/wp-content/uploads/2026/04/OUI1.webp,background-image de el mismo,,295,230,,,https://oui-iohe.org/es/,,,,R04,2026-09-09,,
83,ecuador,UNESUM,https://unesum.edu.ec/,1.1.1,qt1vmo,93,div,div.swiper-wrapper > div.swiper-slide > a > div.elementor-carousel-image,REIMA1,aria-label,https://unesum.edu.ec/wp-content/uploads/2026/04/REIMA1.webp,background-image de el mismo,,295,230,,,https://reima-ec.org/,,,,R04,2026-09-09,,
