id,group,abbr,page_url,criterion,act_rule,element_n,tag,selector,accessible_name,name_source,full_src,src_source,srcset,css_width,css_height,natural_width,natural_height,containing_link,nearby_text,svg_markup,empty_placeholder,evaluator_code,date,outcome_TOFILL,justification_TOFILL
103,ecuador,UTPL,https://www.utpl.edu.ec/,1.1.1,qt1vmo,3,img,div.layout9 > div > a > img.logo-img,Logo UTPL,alt,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAP8AAABQCAYAAADWQqPxAAAABmJLR0QA/wD/AP+gvaeTAAAACXBIWXMAAAsTAAALEwEAmpwYAAAAB3RJTUUH4gULFQs5LqUoAAAABShJREFUeNrtnfFR4zgUh3/vhgLSwZkKLlSwpoJjKyCpAKiAUAG7FRAq2FBBTAWYCsh24A7e/RFxF+6AW5AcR9H3zTCzwwzaRPKn954tyebuY0kjfY7OzFptGXcfSRpHNNGaWfdG25WkSuXy7pi6ez3UBzOzZoj/t8/rbUjM3ZeSPjugjZkdDzAYtaRlRBPHb11I7j6TdFmw/O+Oqbv7DnzGVfi5l9SGz9zleL0NyYEA8uM5O6s3BF1IupO02MUou4v8RhfAnnAi6UbSk7vPQqoOyA8FMQpl21Mo4QD5ocRJwN0fwk1tQH4ojLGkB3ef0BXID2VyQxmA/FAul+5+TTcgP5TJOSUA8kPZJcAY+QHK5EfpawGQH0qlknSO/ABlchk2ciE/QIkTAPIDlMmk1NqfXX3/ZSWp6bH92L3hq/DTF32ezzCXdPuJ2ryS9LvWu/j6SNMnkr4hf+GY2TxcpL2QYG/4rZnNMu3en7H72kONfhaETRWxT0uUn7QfcpucV2Z2IekoYYY2LvHGH/JDzpPAccIsrUZ+gLwmgamkRYKmviA/QH5MJcUe3TVGfoD8on8n6TvyIz+USXTtX9pNP+SHfYn+K8WvUUB+gExp6QLkhzL5SRcgPwAgPwAgPwAgP+wlf9AFyA9lErtQp0N+gMwIW6WrmDbMrEV+gPw4jfz7FWk/QJ5RfxLZTIv8AHmJP5J0k6CpR+QHyEv8pdKsyV8gP0A+qf6D0mzFXZV2sw/5IUfpT9x9mTDiFxn1JU7vhe3yxd1nn/3bEOX7OGP/O/ID9Eut3TsoswlnARQHaT+UzlWpXxz5oWQWsS8RQX6A/OgkXZTcAcgPpXJRaq2fSv6aawgyZB7eySjkz4+K6xcixJ/SDcgPiF+0/PcxDYT11bnBEc+Ij/wJ2hjiNUdRxzWF1ztBGXSSpoi/P/KPGDr4BRpJR9zce52DBCnwEIcm1qT88A6rEO0buuL9yN8NKOKHCVs5Y9NA2E8Wko7N7BDxtxP5K3cfb3E/9J+Rf3/PsO9VPd9IutN6qS4T+0fkN7PO3bvIOvp0i+n0SYKUEPISvN3492MYw7bEAzhSR/7nOjgmnZ64+1XfM6+7TxT/jJ8LZjiuzGxGN+xOzZ8iFR5JOt/C572MbYBoAfBS/hRCnLl7b4/9wgkwsVG/YcgBXsqfQoqRpJs+VvyFSeUyQVN3DDnAhvyhVk8xAYxTTwBB/GWi5hYMOcDLyJ8yKp5IWqaYANz9JIifYjJpS9+/DfCW/POE7Y4lPbn7+Selr9z9RtIPpVvKe8twA/zD36f3huf9c8W/82zzHsC1u5+FdPv2vTvtIVOotV7EM+nhu84ZbhiI67CWZpe4OHglOqYWr9L6MeC5u+uNewuV+t2jP2f1FwzIeAc/0+iF/GbWuHujftfr1wN80SuuP4C3a/59FWXOjT6AX5A/7Ibal0dixR/PDPCRyK8gzD7UyFfU+gAfkD+kybkfe7Qws28MMcDHIr/MbKF8H4+1ezB5AQwjf5gAphnW/52kr6T7ABHyB6bKZw98p/UxTiuGFiBSfjPrzOwogxKgDeKzXx8gUeTfLAF2dQ3AAvEBepI/TAAzScfanXPwOq3ftkqND9Cn/GECaMzsMGQBQwo3l3TI4zyALcn/ryzgeRLYVibQbUg/JdoDDCB/mAA6M5uFTOBrELPrQfiF1k8dnqVfMXQAcVgfjYajt2qtX+VVab2l8VcP5WhCJvGo9ek7DcMEkIn8/zMx1K/8uiWFB9gufwH3F5XgEXeGZQAAAABJRU5ErkJggg==",currentSrc,,96,30,255,80,https://www.utpl.edu.ec/,,,,R02,2026-09-08,,
103,ecuador,UTPL,https://www.utpl.edu.ec/,1.1.1,qt1vmo,47,img,div.banner-page-wrapper > section.full-width-banner > a.banner-link > img.banner-image,UTPL,alt,https://eventos.utpl.edu.ec/sites/default/files/2026-07/inscripciones1.png,currentSrc,,896,149,1200,200,https://utpl.edu.ec/congreso-mad,×,,,R02,2026-09-08,,
103,ecuador,UTPL,https://www.utpl.edu.ec/,1.1.1,qt1vmo,49,img,div.wrapper-contentoffer > div > a > img,utpl,alt,https://utpl.edu.ec/recursos/img/img1.webp,currentSrc,,131,279,538,1144,https://www.utpl.edu.ec/en-linea,Carreras a distancia y en línea,,,R02,2026-09-08,,
103,ecuador,UTPL,https://www.utpl.edu.ec/,1.1.1,qt1vmo,50,img,div.wrapper-contentoffer > div > a > img,utpl,alt,https://utpl.edu.ec/recursos/img/img2.webp,currentSrc,,131,279,538,1144,https://www.utpl.edu.ec/presencial,Carreras presencial,,,R02,2026-09-08,,
103,ecuador,UTPL,https://www.utpl.edu.ec/,1.1.1,qt1vmo,51,img,div.wrapper-contentoffer > div > a > img,utpl,alt,https://utpl.edu.ec/static/media/tec.c0eafd3bf704d05dba12.png,currentSrc,,131,279,538,1144,https://www.utpl.edu.ec/tecnologias,Carreras tecnológicas,,,R02,2026-09-08,,
103,ecuador,UTPL,https://www.utpl.edu.ec/,1.1.1,qt1vmo,52,img,div.wrapper-contentoffer > div > a > img,utpl,alt,https://utpl.edu.ec/recursos/img/img4.webp,currentSrc,,131,280,537,1144,https://www.utpl.edu.ec/posgrados,Posgrados,,,R02,2026-09-08,,
103,ecuador,UTPL,https://www.utpl.edu.ec/,1.1.1,qt1vmo,53,img,div.wrapper-contentoffer > div > a > img,utpl,alt,https://utpl.edu.ec/static/media/edes.3885a9d71566eebba738.jpg,currentSrc,,131,285,514,1114,https://www.utpl.edu.ec/escuela-negocios,UTPL Escuela de Negocios,,,R02,2026-09-08,,
103,ecuador,UTPL,https://www.utpl.edu.ec/,1.1.1,qt1vmo,54,img,div.wrapper-contentoffer > div > a > img,utpl,alt,https://utpl.edu.ec/recursos/img/img5.webp,currentSrc,,131,279,539,1144,https://formacionpermanente.utpl.edu.ec/,Formación permanente,,,R02,2026-09-08,,
103,ecuador,UTPL,https://www.utpl.edu.ec/,1.1.1,qt1vmo,58,img,div.otras-formas-grid > div.otras-formas-card > div.layout9 > img.otras-formas-icon,Segunda titulación,alt,https://tec.utpl.edu.ec//sites/default/files/2026-03/segunda_carrera.png,currentSrc,,50,50,1920,1920,,"Segunda titulaciónEleva tu perfil profesional, accede a una segunda carrera o posgrado de manera simultánea en la UTPL y benefíciate de un 20% de descuento exclusivo.Más información",,,R02,2026-09-08,,
103,ecuador,UTPL,https://www.utpl.edu.ec/,1.1.1,qt1vmo,59,img,div.otras-formas-grid > div.otras-formas-card > div.layout9 > img.otras-formas-icon,Homologación externa,alt,https://tec.utpl.edu.ec//sites/default/files/2026-03/homologacion.png,currentSrc,,50,50,1920,1920,,"Homologación externaConvalida sin costo tus materias aprobadas en otras instituciones y avanza hacia tu título de grado, posgrado o tecnología en la UTPL, una universidad líder en innovación y excelen",,,R02,2026-09-08,,
