id,vantage,run,red,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,rastreo_pre_ext,nombres_rastreo_ext,cmp,banner,consent_default,consent_default_region,regiones,uet_consent,clarity_consent,ax_violaciones,ax_nodos,elementos,nodos_totales,nodos_por_mil_elementos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,incompletos_nodos,n_dominios_terceros,prov_emitida_sin_cookie,prov_no_emitida,servidor,cdn,cms,fecha
42,EC,1,residencial,mundo,Sydney,AU,https://www.sydney.edu.au,true,,One of Australia’s top universities - The University of Sydney,en-US,1,1,62,22,39,_gcl_au _ga_KXYY9PEVLH _ga s_ecid AMCV_35B46472540D9EE20A4C98A6%40AdobeOrg IDE _hjSessionUser_550296 _hjSession_550296 _scid _scid_r _ttp li_sugr bcookie lidc _tt_enable_cookie _ttp mbox UserMatchHistory AnalyticsSyncHistory s_ips s_tp s_ppv _fbp ttcsid ttcsid_CQHKB7RC77U6M4ETUDB0 bscookie s_cc TapAd_TS TapAd_DID TapAd_3WAY_SYNCS sc_at Hm_lvt_1426d6da699eb30a7515d65930a0dbff Hm_lpvt_1426d6da699eb30a7515d65930a0dbff HMACCOUNT __Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA,,0,0,0,,0,0,3,15,1142,3452,13.13,1,1,13,14,1,0,0,ninguno,2,5,52,Meta Google Tag Manager Hotjar Google Analytics,,Apache,CloudFront,,2026-08-16T04:06:23.156Z
43,EC,1,residencial,mundo,Paris-Saclay,FR,https://www.universite-paris-saclay.fr/en,true,,Université Paris-Saclay,en,1,1,2,0,0,,Tarteaucitron,1,0,0,,0,0,2,8,1242,3305,6.44,1,0,7,7,0,0,1,ninguno,3,39,2,,,,,Drupal,2026-08-16T04:06:32.082Z
44,EC,1,residencial,mundo,Kyoto,JP,https://www.kyoto-u.ac.jp/en,true,,KYOTO UNIVERSITY,en,1,1,2,2,2,_ga_P51JW1MC7Y _ga,,0,0,0,,0,0,2,5,801,2159,6.24,0,5,0,1,4,0,0,A,3,20,6,Google Tag Manager Google Analytics Google Ads,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T04:06:40.385Z
45,EC,1,residencial,mundo,Illinois,US,https://illinois.edu,true,,Illinois,en-US,1,1,4,2,2,_ga_TWFEJJKL35 _ga,OneTrust,1,0,0,,0,0,1,9,805,1815,11.18,0,0,9,9,0,0,0,AA,4,33,11,Google Tag Manager Google Analytics Google Ads,,nginx/1.22.1,,generator: WordPress 6.8.6 WordPress,2026-08-16T04:06:49.239Z
46,EC,1,residencial,mundo,UT Austin,US,https://www.utexas.edu,true,,The University of Texas at Austin,en,1,1,25,12,24,_gid _gat_UA-11887171-8 _gat_UA-11887171-2 _ga_PTWC4TZX3W _ga _ga_EVFNF1Z4Q4 li_sugr bcookie lidc UserMatchHistory AnalyticsSyncHistory _ga_X3HZEK54PC CLID _ga_4W6P6NJBBS bscookie _clck _clsk MUID MR SRM_B SM MUID MR ANONCHK,,0,0,0,,0,0,1,25,536,1361,46.64,0,0,25,25,0,0,0,AA,3,24,18,Google Tag Manager Google Analytics Google Ads,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T04:06:55.952Z
47,EC,1,residencial,mundo,UW,US,https://www.washington.edu,true,,UW Homepage,en,1,1,48,9,19,nmstat _gcl_au li_sugr bcookie lidc _ga _ga_3T65WK0BM8 CLID _ga_JLHM9WH4JV UserMatchHistory AnalyticsSyncHistory IDE _fbp bscookie _clck _clsk TapAd_TS TapAd_DID TapAd_3WAY_SYNCS,,0,0,0,,0,0,3,11,615,1292,17.89,1,7,3,3,7,0,1,ninguno,3,51,49,Google Tag Manager Meta Siteimprove Google Analytics,,Apache,,generator: WordPress 6.9.6 WordPress,2026-08-16T04:07:03.365Z
48,EC,1,residencial,mundo,NTU,SG,https://www.ntu.edu.sg,true,,Nanyang Technological University - NTU Singapore,en,1,1,44,12,25,_ttp _ga _ga_8LPDJ1LB78 bcookie lidc _gcl_au _ga_DWDBVB5J8J _ga_PWNJKZG9MN _ga_DX9Q4KPWT3 _ga_NP4QFYPSX6 _tt_enable_cookie _ttp IDE _fbp ttcsid ttcsid_CG8HH23C77U77CS2DKOG ttcsid_D38A8JJC77U5QJRHU6EG ttcsid_D4RSFNBC77UET7S4GMLG ttcsid_D6IJSH3C77UCPJEO1NC0 sa-user-id sa-user-id sa-user-id-v2 sa-user-id-v2 sa-user-id-v3 sa-user-id-v3,,1,0,0,,0,0,4,15,2087,4285,7.19,5,3,7,8,7,0,0,ninguno,2,14,31,Meta Google Tag Manager Google Analytics,,cloudflare,Cloudflare,,2026-08-16T04:07:11.461Z
49,EC,1,residencial,mundo,McGill,CA,https://www.mcgill.ca,true,,McGill University,,1,1,1,0,0,,,1,0,0,,0,0,3,7,479,1034,14.61,6,0,1,6,0,1,0,ninguno,1,3,0,,,,Azure,generator: Drupal 7 (http://drupal.org) Drupal,2026-08-16T04:07:19.996Z
50,EC,1,residencial,mundo,CUHK,HK,https://www.cuhk.edu.hk/english/index.html,true,,The Chinese University of Hong Kong,en,1,1,19,10,17,__utma __utmc __utmz __utmt __utmb _fbp _ga li_sugr bcookie lidc UserMatchHistory AnalyticsSyncHistory CLID bscookie _clck _clsk _ga_3VWFFZCDJ6,,0,0,0,,0,0,6,46,687,1392,66.96,6,10,30,33,11,0,2,ninguno,2,9,15,Meta Google Tag Manager Google Ads Google Analytics,,nginx,CloudFront,,2026-08-16T04:07:31.198Z
51,EC,1,residencial,mundo,CMU,US,https://www.cmu.edu,true,,Carnegie Mellon University | CMU,en,1,1,18,8,14,CLID _ga _gcl_au test_cookie _clck _ga_1XQYSMEBVE _clsk MUID MR SRM_B SM MUID MR ANONCHK,OneTrust,1,0,0,,0,0,2,3,973,2205,3.08,1,0,2,2,1,0,0,ninguno,5,140,28,Google Tag Manager Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T04:07:43.536Z
