id,vantage,run,red,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,rastreo_pre_ext,nombres_rastreo_ext,cmp,banner,consent_default,consent_default_region,regiones,uet_consent,clarity_consent,ax_violaciones,ax_nodos,elementos,nodos_totales,nodos_por_mil_elementos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,incompletos_nodos,n_dominios_terceros,prov_emitida_sin_cookie,prov_no_emitida,servidor,cdn,cms,fecha
50,US,1,centro_datos,mundo,CUHK,HK,https://www.cuhk.edu.hk/english/index.html,true,,The Chinese University of Hong Kong,en,1,1,19,10,17,__utma __utmc __utmz __utmt __utmb CLID _ga _fbp li_sugr bcookie lidc _clck UserMatchHistory AnalyticsSyncHistory bscookie _clsk _ga_3VWFFZCDJ6,,0,0,0,,0,0,6,46,686,1391,67.06,6,10,30,33,11,0,2,ninguno,2,9,13,Meta Google Ads Google Tag Manager Google Analytics,,nginx,CloudFront,,2026-08-16T19:01:55.101Z
51,US,1,centro_datos,mundo,CMU,US,https://www.cmu.edu,true,,Carnegie Mellon University | CMU,en,1,1,18,8,14,CLID _clck _ga _gcl_au test_cookie _clsk _ga_1XQYSMEBVE MUID MR SRM_B SM MUID MR ANONCHK,OneTrust,1,0,0,,0,0,2,2,943,2154,2.12,1,0,1,1,1,0,0,ninguno,5,140,27,Google Tag Manager Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T19:02:08.458Z
52,US,1,centro_datos,mundo,Wisconsin,US,https://www.wisc.edu,true,,University of Wisconsin–Madison,en,1,1,6,4,4,_ga_D04HXCEERG _ga _ga _ga_PLJ9E3ZY82,,1,0,0,,0,0,1,45,599,802,75.13,0,0,45,45,0,0,0,AA,2,18,6,Google Tag Manager Google Analytics,,AmazonS3,CloudFront,,2026-08-16T19:02:15.226Z
53,US,1,centro_datos,mundo,USTC,CN,https://en.ustc.edu.cn,true,,University of Science and Technology of China,,1,1,5,3,3,Hm_lvt_1c599d6edf63923fd73ae82fd7293a24 Hm_lpvt_1c599d6edf63923fd73ae82fd7293a24 HMACCOUNT,,0,0,0,,0,0,5,12,272,677,44.12,11,1,0,3,7,1,1,ninguno,2,33,1,,,nginx,,,2026-08-16T19:02:25.093Z
54,US,1,centro_datos,mundo,WUSTL,US,https://washu.edu,true,,Home | WashU,en-US,1,1,14,12,12,_ga_T94ZQ4ENLH _ga utag_main__sn utag_main__se utag_main__ss utag_main__st utag_main_ses_id utag_main__pn utag_main_v_id utag_main_dc_visit utag_main_dc_event utag_main_dc_region,,0,0,0,,0,0,3,25,1168,2421,21.4,5,0,20,20,4,0,1,ninguno,5,24,15,Google Tag Manager Google Analytics,,nginx,Fastly/Varnish,generator: Site Kit by Google 1.185.0 WordPress,2026-08-16T19:02:33.570Z
55,US,1,centro_datos,mundo,Monash,AU,https://www.monash.edu,true,,Monash University | Study at Monash Uni | Melbourne,en,1,1,12,3,6,__Secure-YNID YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-ROLLOUT_TOKEN utag_main,,1,0,0,,0,0,2,18,2164,6416,8.32,0,1,17,18,0,0,0,A,3,32,9,Google Tag Manager,,cloudflare,Cloudflare,,2026-08-16T19:02:41.635Z
56,US,1,centro_datos,mundo,SNU,KR,https://en.snu.ac.kr,true,,Seoul National University,en,1,1,3,2,2,_ga_PVQ4G3Z4TR _ga,,0,0,0,,0,0,3,22,901,2433,24.42,0,14,8,22,0,0,0,A,3,35,2,Google Tag Manager Google Analytics,,,,,2026-08-16T19:02:52.508Z
57,US,1,centro_datos,mundo,Heidelberg,DE,https://www.uni-heidelberg.de/en,true,,Heidelberg University,en,1,1,2,0,0,,,0,0,0,,0,0,2,68,1330,1581,51.13,1,0,67,67,0,0,1,ninguno,2,20,2,,,nginx,Fastly/Varnish,Drupal,2026-08-16T19:03:00.793Z
58,US,1,centro_datos,mundo,HKUST,HK,https://hkust.edu.hk/,true,,The Hong Kong University of Science and Technology ｜World's Top 50 Universities｜Leading Research Excellence,en,1,1,4,4,4,_ga_472DPMG63L _ga _gid _gat_UA-126519042-1,,0,0,0,,0,0,6,20,1559,4163,12.83,14,6,0,13,5,0,2,ninguno,4,128,7,Google Analytics Google Tag Manager Google Ads,,nginx,,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T19:03:15.473Z
59,US,1,centro_datos,mundo,Karolinska,SE,https://ki.se/en,true,,Karolinska Institutet - a medical university,en,1,1,2,0,0,,,0,0,0,,0,0,5,7,633,1168,11.06,4,2,1,2,2,0,3,ninguno,2,25,4,Google Tag Manager Google Analytics,,,,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T19:03:30.632Z
60,US,1,centro_datos,mundo,TU Delft,NL,https://www.tudelft.nl/en/,true,,Delft University of Technology | TU Delft | Challenge. Change. Impact!,en,1,1,1,0,0,,Cookiebot,1,0,0,,0,0,3,23,3735,7015,6.16,0,22,1,18,5,0,0,A,2,36,8,Siteimprove,,,CloudFront,generator: TYPO3 CMS TYPO3,2026-08-16T19:03:39.361Z
61,US,1,centro_datos,mundo,ANU,AU,https://www.anu.edu.au/,true,,The Australian National University,en,1,1,10,4,6,_fbp _ga_E1GV4NJHV2 _ga _twpid personalization_id muc_ads,OneTrust,1,0,0,,0,0,1,1,1083,1415,0.92,0,0,1,1,0,0,0,AA,4,53,19,Google Tag Manager Meta Google Ads Google Analytics,,nginx,,Drupal,2026-08-16T19:03:48.941Z
62,US,1,centro_datos,mundo,KU Leuven,BE,https://www.kuleuven.be/english/,true,,KU Leuven,en,1,1,6,0,0,,OneTrust,1,1,0,,0,0,3,5,560,1257,8.93,1,3,1,5,0,0,0,ninguno,2,13,8,Google Tag Manager Google Ads Google Analytics,,Apache/2.4.62,,,2026-08-16T19:03:57.519Z
63,US,1,centro_datos,mundo,Queensland,AU,https://www.uq.edu.au/,true,,The University of Queensland,en,1,1,28,13,26,_gcl_au CLID test_cookie li_sugr bcookie lidc _clck UserMatchHistory AnalyticsSyncHistory bscookie _uetsid _uetvid _clsk MUID MR _ga_QG0JXDMRML _ga _hjSessionUser_2849117 _hjSession_2849117 _fbp MR SRM_B SM MUID MR ANONCHK,,0,0,0,,0,0,2,13,1005,2363,12.94,1,0,12,13,0,0,0,ninguno,2,15,23,Google Tag Manager Meta Hotjar Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal SharePoint,2026-08-16T19:04:08.345Z
64,US,1,centro_datos,ecuador,EPN,EC,https://www.epn.edu.ec,true,,,es,1,1,3,0,0,,,0,0,0,,0,0,3,4,1205,2698,3.32,2,2,0,2,2,0,0,ninguno,1,1,2,,,cloudflare,Cloudflare,generator: WordPress 7.0.2 WordPress,2026-08-16T19:04:16.586Z
65,US,1,centro_datos,ecuador,ESPOL,EC,https://www.espol.edu.ec,true,,Escuela Superior Politécnica del Litoral,es,1,1,5,4,4,_ga_2QNGYSJLK4 _ga _gid _gat_gtag_UA_5343888_2,CookieYes,1,0,0,,0,0,4,79,3288,8987,24.03,2,70,7,65,12,0,2,ninguno,4,86,9,Google Tag Manager Google Analytics,,,,generator: Drupal 9 (https://www.drupal.org) Drupal,2026-08-16T19:04:26.758Z
66,US,1,centro_datos,ecuador,ESPOCH,EC,https://www.espoch.edu.ec,true,,Inicio - ESPOCH｜ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO,es,1,1,2,0,0,,CookieYes,1,0,0,,0,0,3,70,1573,3686,44.5,16,4,50,54,16,0,0,ninguno,4,20,2,,,Apache,,"generator: Elementor 4.2.2; settings: css_print_method-external, google_font-enabled, font_ WordPress",2026-08-16T19:04:38.602Z
67,US,1,centro_datos,ecuador,ESPAM MFL,EC,https://www.espam.edu.ec,true,,ESPAM MFL,es,1,1,0,0,0,,,0,0,0,,0,0,7,32,1027,2363,31.16,14,9,9,21,8,0,3,ninguno,2,14,3,,,Microsoft-IIS/10.0,,Moodle SharePoint,2026-08-16T19:04:48.520Z
