id,vantage,run,red,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,rastreo_pre_ext,nombres_rastreo_ext,cmp,banner,consent_default,consent_default_region,regiones,uet_consent,clarity_consent,ax_violaciones,ax_nodos,elementos,nodos_totales,nodos_por_mil_elementos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,incompletos_nodos,n_dominios_terceros,prov_emitida_sin_cookie,prov_no_emitida,servidor,cdn,cms,fecha
39,GB,2,centro_datos,mundo,Duke,US,https://www.duke.edu,true,,"Duke University - Fueled by creativity, informed by scholarship",en-US,1,1,14,9,12,YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-YNID __Secure-ROLLOUT_TOKEN _ga _ga_EFHNRXCSHV __utma __utmc __utmz __utmt_UA-3896341-5 __utmb,,1,0,0,,0,0,1,7,1150,2400,6.09,0,0,7,7,0,0,0,AA,3,71,22,Google Ads Google Analytics Microsoft Clarity Google Tag Manager,,Apache,,WordPress,2026-08-16T12:20:50.051Z
40,GB,2,centro_datos,mundo,Manchester,GB,https://www.manchester.ac.uk,true,,The University of Manchester,en,1,1,1,0,0,,OneTrust,1,0,0,,0,1,1,1,889,2043,1.12,1,0,0,0,0,0,1,ninguno,1,27,9,YouTube Google Ads,,Apache,CloudFront,,2026-08-16T12:21:01.034Z
41,GB,2,centro_datos,mundo,UBC,CA,https://www.ubc.ca,true,,The University of British Columbia,en-ca,1,1,8,4,7,_gcl_au _ga_Q74JQJCYJK _ga _scid _scid_r sc_at IDE,,0,0,0,,0,0,2,18,404,973,44.55,0,5,13,13,5,0,0,A,4,8,15,Google Tag Manager Google Analytics,,Apache/2.4.59 (),CloudFront,,2026-08-16T12:21:11.422Z
42,GB,2,centro_datos,mundo,Sydney,AU,https://www.sydney.edu.au,true,,One of Australia’s top universities - The University of Sydney,en-US,1,1,24,13,16,s_ecid AMCV_35B46472540D9EE20A4C98A6%40AdobeOrg _gcl_au _ga_KXYY9PEVLH _ga s_ips s_ppv test_cookie _hjSessionUser_550296 _hjSession_550296 s_tp __Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA,,0,0,0,,0,0,3,15,1068,3302,14.04,1,1,13,14,1,0,0,ninguno,2,5,26,Google Tag Manager Hotjar Meta Google Analytics,,Apache,CloudFront,,2026-08-16T12:21:24.139Z
43,GB,2,centro_datos,mundo,Paris-Saclay,FR,https://www.universite-paris-saclay.fr/en,true,,Université Paris-Saclay,en,1,1,2,0,0,,Tarteaucitron,1,0,0,,0,0,2,8,1242,3305,6.44,1,0,7,7,0,0,1,ninguno,3,39,2,,,,,Drupal,2026-08-16T12:21:37.887Z
44,GB,2,centro_datos,mundo,Kyoto,JP,https://www.kyoto-u.ac.jp/en,true,,KYOTO UNIVERSITY,en,1,1,2,2,2,_ga_P51JW1MC7Y _ga,,0,0,0,,0,0,2,5,801,2159,6.24,0,5,0,1,4,0,0,A,3,20,6,Google Tag Manager Google Analytics Google Ads,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T12:21:49.433Z
45,GB,2,centro_datos,mundo,Illinois,US,https://illinois.edu,true,,Illinois,en-US,1,1,4,2,2,_ga_TWFEJJKL35 _ga,OneTrust,0,0,0,,0,0,1,9,759,1682,11.86,0,0,9,9,0,0,0,AA,4,43,11,Google Tag Manager Google Analytics Google Ads,,nginx/1.22.1,,generator: WordPress 6.8.6 WordPress,2026-08-16T12:22:05.309Z
46,GB,2,centro_datos,mundo,UT Austin,US,https://www.utexas.edu,true,,403 Forbidden,,0,1,0,0,0,,,0,0,0,,0,0,1,1,10,28,100,1,0,0,0,0,1,0,ninguno,0,0,0,,,Varnish,Fastly/Varnish,,2026-08-16T12:22:12.949Z
47,GB,2,centro_datos,mundo,UW,US,https://www.washington.edu,true,,UW Homepage,en,1,1,5,4,4,_ga _ga_3T65WK0BM8 _ga_JLHM9WH4JV _gcl_au,,0,0,0,,0,0,3,11,600,1273,18.33,1,7,3,3,7,0,1,ninguno,3,51,26,Google Tag Manager Microsoft Clarity LinkedIn Google Analytics Siteimprove Meta,,Apache,,generator: WordPress 6.9.6 WordPress,2026-08-16T12:22:28.460Z
48,GB,2,centro_datos,mundo,NTU,SG,https://www.ntu.edu.sg,true,,Nanyang Technological University - NTU Singapore,en,1,1,3,1,1,_gcl_au,,1,0,0,,0,0,4,15,2052,4247,7.31,5,3,7,8,7,0,0,ninguno,2,14,13,Google Tag Manager TikTok Google Ads Meta LinkedIn,,cloudflare,Cloudflare,,2026-08-16T12:22:40.117Z
