id,vantage,run,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,nombres_rastreo,cmp,banner,ax_violaciones,ax_nodos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,fecha
79,EC,2,ecuador,UTN,EC,https://www.utn.edu.ec,true,,Universidad Técnica del Norte – Ciencia y Técnica al Servicio del Pueblo,es,1,1,2,2,_ga_SBC1J4DHX0 _ga,,0,4,23,9,5,9,15,8,0,0,ninguno,1,2026-09-07T22:25:41.990Z
80,EC,2,ecuador,UTEQ,EC,https://www.uteq.edu.ec,true,,UTEQ - Universidad Técnica Estatal de Quevedo,es,1,1,3,3,_ga_WVWWZZ7544 _ga _ga_SSTPXREYGZ,,0,4,112,111,0,1,6,0,0,106,ninguno,5,2026-09-07T22:25:47.243Z
81,EC,2,ecuador,UTELVT,EC,https://www.utelvt.edu.ec,true,,Universidad Técnica Luis Vargas Torres – Universidad Técnica Luis Vargas Torres,es,1,1,0,0,,,0,4,32,6,9,17,27,5,0,0,ninguno,3,2026-09-07T22:25:56.977Z
82,EC,2,ecuador,UEB,EC,https://www.ueb.edu.ec,true,,Universidad Estatal de Bolívar,es,1,1,2,0,,CookieYes,0,5,55,28,13,14,27,26,0,2,ninguno,3,2026-09-07T22:26:04.420Z
83,EC,2,ecuador,UNESUM,EC,https://unesum.edu.ec,true,,UNIVERSIDAD ESTATAL DEL SUR DE MANABÍ – UNESUM,es,1,1,1,0,,,0,2,8,8,0,0,1,7,0,0,ninguno,4,2026-09-07T22:26:10.180Z
84,EC,2,ecuador,UNEMI,EC,https://www.unemi.edu.ec,true,,UNEMI - ¡La Universidad en línea del Ecuador!,es,1,1,2,2,_ga _ga_MQGK6RGL8F,,0,5,35,29,6,0,6,24,0,5,ninguno,4,2026-09-07T22:26:17.380Z
85,EC,2,ecuador,UEA,EC,https://www.uea.edu.ec,true,,Universidad Estatal Amazónica – Educación con excelencia académica,es,1,1,2,2,_ga_450T1JQNMR _ga,,0,1,17,0,17,0,17,0,0,0,A,4,2026-09-07T22:26:26.429Z
86,EC,2,ecuador,UPSE,EC,https://www.upse.edu.ec,true,,UPSE,es-es,1,1,2,0,,,0,3,7,1,6,0,4,2,0,1,ninguno,2,2026-09-07T22:26:33.720Z
87,EC,2,ecuador,ULEAM,EC,https://www.uleam.edu.ec,true,,ULEAM,es,1,1,4,4,_gid _gat_gtag_UA_81009815_1 _ga_12F9F68E6S _ga,,0,8,38,20,7,11,20,8,0,10,ninguno,2,2026-09-07T22:26:39.294Z
88,EC,2,ecuador,UNACH,EC,https://www.unach.edu.ec,true,,Inicio » Universidad Nacional de Chimborazo,es-CO,1,1,5,4,_gid _gat_gtag_UA_133447811_1 _ga_YQBSJ5PHNG _ga,,0,6,72,12,58,2,9,63,0,0,ninguno,4,2026-09-07T22:26:45.730Z
89,EC,2,ecuador,UNAE,EC,https://unae.edu.ec,true,,Inicio | UNAE,es-ES,1,1,7,5,_ga_5FWX93M6TG _gid _gat_gtag_UA_154339291_1 _ga_R13W2764LB _ga,,0,5,16,5,9,2,11,5,0,0,ninguno,2,2026-09-07T22:26:55.256Z
90,EC,2,ecuador,UPEC,EC,https://upec.edu.ec,true,,UPEC,es,1,1,11,0,,,0,4,31,11,20,0,21,7,0,3,ninguno,5,2026-09-07T22:27:03.762Z
91,EC,2,ecuador,Yachay Tech,EC,https://yachaytech.edu.ec,true,,Universidad YachayTech – Hacemos ciencia y tecnología,es-EC,1,1,1,0,,,0,5,35,19,1,15,15,15,0,5,ninguno,3,2026-09-07T22:27:11.736Z
92,EC,2,ecuador,Ikiam,EC,https://www.ikiam.edu.ec,true,,Universidad Regional Amazónica Ikiam,es,1,1,2,2,_ga_HFS94B3LXM _ga,,0,3,41,14,24,3,27,14,0,0,ninguno,3,2026-09-07T22:27:18.740Z
93,EC,2,ecuador,UArtes,EC,https://www.uartes.edu.ec,true,,Universidad de las Artes - Universidad de las Artes,es-ES,1,1,2,2,_ga_8044E6TKJB _ga,CookieYes,0,5,44,12,18,14,27,17,0,0,ninguno,3,2026-09-07T22:27:26.730Z
94,EC,2,ecuador,Amawtay Wasi,EC,https://uaw.edu.ec,true,,Inicio UAW - Universidad Amawtay Wasi,es,1,1,2,0,,,0,4,30,3,24,3,29,1,0,0,ninguno,4,2026-09-07T22:27:32.843Z
95,EC,2,ecuador,USECIPOL,EC,https://usecipol.edu.ec,true,,USECIPOL | Universidad de Seguridad Ciudadana y Ciencias Policiales,es,1,1,0,0,,,0,1,4,0,0,4,4,0,0,0,AA,3,2026-09-07T22:27:38.885Z
